Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
e-Irsaliye,Chrome 94.0.4606.81,,,2021-10-14 17:01:46,2021-10-14 17:23:20,"21m - 34,048s",FAILED
,,,,,,,
Test Cases/Case Repository/e-Irsaliye/e-Irsaliye Araclari/e-Irsaliye Olusturma/Ekle/TCKN-Temel Irsaliye-Sevk Tipinde,Chrome 94.0.4606.81,,,2021-10-14 17:01:47,2021-10-14 17:06:23,"4m - 35,695s",FAILED
Start listener action : sampleBeforeTestSuite,Chrome 94.0.4606.81,,,2021-10-14 17:01:47,2021-10-14 17:02:00,"12,723s",PASSED
"runFeatureFile(""Include/features/e-Irsaliye/e-Irsaliye Araclari/e-Irsaliye Olusturma/Ekle/TCKN-Temel Irsaliye-Sevk Tipinde.feature"")",Chrome 94.0.4606.81,,,2021-10-14 17:02:01,2021-10-14 17:06:23,"4m - 21,975s",FAILED
Start listener action : sampleAfterTestSuite,Chrome 94.0.4606.81,,,2021-10-14 17:06:23,2021-10-14 17:06:23,"0,029s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Irsaliye/e-Irsaliye Araclari/e-Irsaliye Olusturma/Ekran Kontrolu,Chrome 94.0.4606.81,,,2021-10-14 17:06:23,2021-10-14 17:07:04,"40,944s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 94.0.4606.81,,,2021-10-14 17:06:23,2021-10-14 17:06:28,"4,838s",PASSED
"runFeatureFile(""Include/features/e-Irsaliye/e-Irsaliye Araclari/e-Irsaliye Olusturma/Ekran Kontrolu.feature"")",Chrome 94.0.4606.81,,,2021-10-14 17:06:29,2021-10-14 17:07:03,"34,632s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 94.0.4606.81,,,2021-10-14 17:07:03,2021-10-14 17:07:04,"0,700s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Irsaliye/Gelen Kutusu/Irsaliye Yanitlari/Departman Ata_Geri Al,Chrome 94.0.4606.81,,,2021-10-14 17:07:04,2021-10-14 17:07:48,"44,383s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 94.0.4606.81,,,2021-10-14 17:07:04,2021-10-14 17:07:09,"4,688s",PASSED
