Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Raporlar,Chrome 95.0.4638.69,,,2021-11-12 11:14:12,2021-11-12 11:18:15,"4m - 2,303s",PASSED
,,,,,,,
Test Cases/Case Repository/Raporlar/GIB Kullanici Listesi/Ekran Kontrolu,Chrome 95.0.4638.69,,,2021-11-12 11:14:13,2021-11-12 11:15:00,"47,755s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 95.0.4638.69,,,2021-11-12 11:14:13,2021-11-12 11:14:20,"7,530s",PASSED
"runFeatureFile(""Include/features/Raporlar/GIB Kullanici Listesi/Ekran Kontrolu.feature"")",Chrome 95.0.4638.69,,,2021-11-12 11:14:21,2021-11-12 11:15:00,"38,868s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 95.0.4638.69,,,2021-11-12 11:15:00,2021-11-12 11:15:00,"0,696s",PASSED
,,,,,,,
Test Cases/Case Repository/Raporlar/GIB Kullanici Listesi/Excel,Chrome 95.0.4638.69,,,2021-11-12 11:15:00,2021-11-12 11:15:32,"31,169s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 95.0.4638.69,,,2021-11-12 11:15:00,2021-11-12 11:15:05,"4,786s",PASSED
"runFeatureFile(""Include/features/Raporlar/GIB Kullanici Listesi/Excel.feature"")",Chrome 95.0.4638.69,,,2021-11-12 11:15:06,2021-11-12 11:15:31,"24,954s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 95.0.4638.69,,,2021-11-12 11:15:31,2021-11-12 11:15:32,"0,652s",PASSED
,,,,,,,
Test Cases/Case Repository/Raporlar/Izlenme Kayitlari/Ekran Kontrolu,Chrome 95.0.4638.69,,,2021-11-12 11:15:32,2021-11-12 11:16:18,"46,586s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 95.0.4638.69,,,2021-11-12 11:15:32,2021-11-12 11:15:38,"6,372s",PASSED
"runFeatureFile(""Include/features/Raporlar/Izlenme Kayitlari/Ekran Kontrolu.feature"")",Chrome 95.0.4638.69,,,2021-11-12 11:15:39,2021-11-12 11:16:18,"38,933s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 95.0.4638.69,,,2021-11-12 11:16:18,2021-11-12 11:16:18,"0,665s",PASSED
,,,,,,,
Test Cases/Case Repository/Raporlar/Kümülatif Kontrol Raporu/Ekran Kontrolü ve Excel Aktar,Chrome 95.0.4638.69,,,2021-11-12 11:16:18,2021-11-12 11:18:15,"1m - 56,299s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 95.0.4638.69,,,2021-11-12 11:16:18,2021-11-12 11:16:25,"6,438s",PASSED
"runFeatureFile(""Include/features/Raporlar/Kümülatif Kontör Raporu/Ekran Kontrolü ve Excel Aktar.feature"")",Chrome 95.0.4638.69,,,2021-11-12 11:16:25,2021-11-12 11:18:14,"1m - 48,518s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 95.0.4638.69,,,2021-11-12 11:18:14,2021-11-12 11:18:15,"0,676s",PASSED
