Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
e-Fatura,Chrome 96.0.4664.45,,,2021-11-23 09:12:40,2021-11-23 09:37:04,"24m - 24,211s",FAILED
,,,,,,,
Test Cases/Case Repository/e-Fatura/e-Fatura Araclari/e-Fatura Olusturma/Ekle/VKN-Temel Fatura-Satis Tipinde,Chrome 96.0.4664.45,,,2021-11-23 09:12:41,2021-11-23 09:14:49,"2m - 8,064s",FAILED
Start listener action : sampleBeforeTestSuite,Chrome 96.0.4664.45,,,2021-11-23 09:12:41,2021-11-23 09:13:12,"30,886s",PASSED
"runFeatureFile(""Include/features/e-Fatura/e-Fatura Araclari/e-Fatura Olusturma/Ekle/VKN-Temel Fatura-Satis Tipinde.feature"")",Chrome 96.0.4664.45,,,2021-11-23 09:13:12,2021-11-23 09:14:49,"1m - 36,093s",FAILED
Start listener action : sampleAfterTestSuite,Chrome 96.0.4664.45,,,2021-11-23 09:14:49,2021-11-23 09:14:49,"0,654s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/e-Fatura Araclari/e-Fatura Olusturma/Ekran Kontrolu,Chrome 96.0.4664.45,,,2021-11-23 09:14:49,2021-11-23 09:15:46,"56,869s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 96.0.4664.45,,,2021-11-23 09:14:49,2021-11-23 09:15:01,"11,687s",PASSED
"runFeatureFile(""Include/features/e-Fatura/e-Fatura Araclari/e-Fatura Olusturma/Ekran Kontrolu.feature"")",Chrome 96.0.4664.45,,,2021-11-23 09:15:01,2021-11-23 09:15:45,"43,924s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 96.0.4664.45,,,2021-11-23 09:15:45,2021-11-23 09:15:46,"0,740s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/e-Fatura Araclari/e-Fatura Taslak/Ekran Kontrolu,Chrome 96.0.4664.45,,,2021-11-23 09:15:46,2021-11-23 09:16:37,"50,969s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 96.0.4664.45,,,2021-11-23 09:15:46,2021-11-23 09:15:59,"12,810s",PASSED
"runFeatureFile(""Include/features/e-Fatura/e-Fatura Araclari/e-Fatura Taslak/Ekran Kontrolu.feature"")",Chrome 96.0.4664.45,,,2021-11-23 09:15:59,2021-11-23 09:16:36,"37,052s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 96.0.4664.45,,,2021-11-23 09:16:36,2021-11-23 09:16:37,"0,649s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/e-Fatura Araclari/e-Fatura Yukleme/Buton Kontrolu,Chrome 96.0.4664.45,,,2021-11-23 09:16:37,2021-11-23 09:17:10,"33,331s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 96.0.4664.45,,,2021-11-23 09:16:37,2021-11-23 09:16:48,"10,989s",PASSED
"runFeatureFile(""Include/features/e-Fatura/e-Fatura Araclari/e-Fatura Yukleme/Buton Kontrolu.feature"")",Chrome 96.0.4664.45,,,2021-11-23 09:16:49,2021-11-23 09:17:10,"21,181s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 96.0.4664.45,,,2021-11-23 09:17:10,2021-11-23 09:17:10,"0,675s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/e-Fatura Araclari/e-Fatura Yukleme/Excele Aktar,Chrome 96.0.4664.45,,,2021-11-23 09:17:10,2021-11-23 09:17:42,"31,818s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 96.0.4664.45,,,2021-11-23 09:17:10,2021-11-23 09:17:14,"3,671s",PASSED
"runFeatureFile(""Include/features/e-Fatura/e-Fatura Araclari/e-Fatura Yukleme/Excele Aktar.feature"")",Chrome 96.0.4664.45,,,2021-11-23 09:17:15,2021-11-23 09:17:42,"27,036s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 96.0.4664.45,,,2021-11-23 09:17:42,2021-11-23 09:17:42,"0,647s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/Gelen Kutusu/Faturalar/Departman Ata-Geri Al,Chrome 96.0.4664.45,,,2021-11-23 09:17:42,2021-11-23 09:18:42,"59,457s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 96.0.4664.45,,,2021-11-23 09:17:42,2021-11-23 09:17:48,"5,331s",PASSED
"runFeatureFile(""Include/features/e-Fatura/Gelen Kutusu/Faturalar/Departman Ata-Geri Al.feature"")",Chrome 96.0.4664.45,,,2021-11-23 09:17:48,2021-11-23 09:18:41,"52,908s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 96.0.4664.45,,,2021-11-23 09:18:41,2021-11-23 09:18:42,"0,673s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/Gelen Kutusu/Faturalar/Ekran Kontrolu,Chrome 96.0.4664.45,,,2021-11-23 09:18:42,2021-11-23 09:21:01,"2m - 19,299s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 96.0.4664.45,,,2021-11-23 09:18:42,2021-11-23 09:18:45,"3,590s",PASSED
"runFeatureFile(""Include/features/e-Fatura/Gelen Kutusu/Faturalar/Ekran Kontrolu.feature"")",Chrome 96.0.4664.45,,,2021-11-23 09:18:46,2021-11-23 09:21:00,"2m - 14,606s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 96.0.4664.45,,,2021-11-23 09:21:00,2021-11-23 09:21:01,"0,654s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/Gelen Kutusu/Faturalar/Gorseli Ac,Chrome 96.0.4664.45,,,2021-11-23 09:21:01,2021-11-23 09:21:38,"37,067s",PASSED
