Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Firma_Yonetimi,Chrome 95.0.4638.69,,,2021-11-16 09:37:24,2021-11-16 09:45:23,"7m - 58,623s",PASSED
,,,,,,,
Test Cases/Case Repository/Firma Yonetimi/Yetki Yonetimi/Departman Tanimlari/Departman Ekle,Chrome 95.0.4638.69,,,2021-11-16 09:37:25,2021-11-16 09:38:15,"50,556s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 95.0.4638.69,,,2021-11-16 09:37:25,2021-11-16 09:37:33,"8,474s",PASSED
"runFeatureFile(""Include/features/Firma Yonetimi/Yetki Yonetimi/Departman Tanimlari/Departman Ekle.feature"")",Chrome 95.0.4638.69,,,2021-11-16 09:37:34,2021-11-16 09:38:15,"40,844s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 95.0.4638.69,,,2021-11-16 09:38:15,2021-11-16 09:38:15,"0,650s",PASSED
,,,,,,,
Test Cases/Case Repository/Firma Yonetimi/Yetki Yonetimi/Departman Tanimlari/Ekran Kontrolu,Chrome 95.0.4638.69,,,2021-11-16 09:38:15,2021-11-16 09:38:50,"34,968s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 95.0.4638.69,,,2021-11-16 09:38:15,2021-11-16 09:38:20,"4,297s",PASSED
"runFeatureFile(""Include/features/Firma Yonetimi/Yetki Yonetimi/Departman Tanimlari/Ekran Kontrolu.feature"")",Chrome 95.0.4638.69,,,2021-11-16 09:38:20,2021-11-16 09:38:50,"29,361s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 95.0.4638.69,,,2021-11-16 09:38:50,2021-11-16 09:38:50,"0,728s",PASSED
,,,,,,,
Test Cases/Case Repository/Firma Yonetimi/Yetki Yonetimi/Departman Tanimlari/Kural Tanimla/Kural Ekle,Chrome 95.0.4638.69,,,2021-11-16 09:38:50,2021-11-16 09:39:32,"41,737s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 95.0.4638.69,,,2021-11-16 09:38:50,2021-11-16 09:38:54,"3,508s",PASSED
"runFeatureFile(""Include/features/Firma Yonetimi/Yetki Yonetimi/Departman Tanimlari/Kural Tanimla/Kural Ekle.feature"")",Chrome 95.0.4638.69,,,2021-11-16 09:38:54,2021-11-16 09:39:31,"36,898s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 95.0.4638.69,,,2021-11-16 09:39:31,2021-11-16 09:39:32,"0,709s",PASSED
,,,,,,,
Test Cases/Case Repository/Firma Yonetimi/Yetki Yonetimi/Departman Tanimlari/Kural Tanimla/Kural Sil,Chrome 95.0.4638.69,,,2021-11-16 09:39:32,2021-11-16 09:40:04,"32,448s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 95.0.4638.69,,,2021-11-16 09:39:32,2021-11-16 09:39:37,"4,716s",PASSED
"runFeatureFile(""Include/features/Firma Yonetimi/Yetki Yonetimi/Departman Tanimlari/Kural Tanimla/Kural Sil.feature"")",Chrome 95.0.4638.69,,,2021-11-16 09:39:37,2021-11-16 09:40:04,"26,582s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 95.0.4638.69,,,2021-11-16 09:40:04,2021-11-16 09:40:04,"0,718s",PASSED
,,,,,,,
Test Cases/Case Repository/Firma Yonetimi/Yetki Yonetimi/Departman Tanimlari/Sil,Chrome 95.0.4638.69,,,2021-11-16 09:40:04,2021-11-16 09:40:38,"33,674s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 95.0.4638.69,,,2021-11-16 09:40:04,2021-11-16 09:40:09,"4,699s",PASSED
"runFeatureFile(""Include/features/Firma Yonetimi/Yetki Yonetimi/Departman Tanimlari/Sil.feature"")",Chrome 95.0.4638.69,,,2021-11-16 09:40:10,2021-11-16 09:40:37,"27,886s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 95.0.4638.69,,,2021-11-16 09:40:37,2021-11-16 09:40:38,"0,706s",PASSED
,,,,,,,
Test Cases/Case Repository/Firma Yonetimi/Yetki Yonetimi/Kullanici Tanimlari/Ekran Kontrolu,Chrome 95.0.4638.69,,,2021-11-16 09:40:38,2021-11-16 09:41:12,"33,502s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 95.0.4638.69,,,2021-11-16 09:40:38,2021-11-16 09:40:42,"3,909s",PASSED
