Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Okc_Islemleri,Chrome 96.0.4664.45,,,2021-11-23 17:09:33,2021-11-23 17:13:46,"4m - 12,251s",PASSED
,,,,,,,
Test Cases/Case Repository/OKC Islemleri/OKC Mali Raporlar/Ekran Kontrolu,Chrome 96.0.4664.45,,,2021-11-23 17:09:34,2021-11-23 17:10:34,"59,825s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 96.0.4664.45,,,2021-11-23 17:09:34,2021-11-23 17:09:42,"7,854s",PASSED
"runFeatureFile(""Include/features/OKC Islemleri/OKC Mali Raporlari/Ekran Kontrolu.feature"")",Chrome 96.0.4664.45,,,2021-11-23 17:09:43,2021-11-23 17:10:33,"50,481s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 96.0.4664.45,,,2021-11-23 17:10:33,2021-11-23 17:10:34,"0,736s",PASSED
,,,,,,,
Test Cases/Case Repository/OKC Islemleri/OKC Mali Raporlar/Izleme Kayitlari,Chrome 96.0.4664.45,,,2021-11-23 17:10:34,2021-11-23 17:11:38,"1m - 4,246s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 96.0.4664.45,,,2021-11-23 17:10:34,2021-11-23 17:10:39,"5,623s",PASSED
"runFeatureFile(""Include/features/OKC Islemleri/OKC Mali Raporlari/Izleme Kayitlari.feature"")",Chrome 96.0.4664.45,,,2021-11-23 17:10:40,2021-11-23 17:11:37,"57,139s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 96.0.4664.45,,,2021-11-23 17:11:37,2021-11-23 17:11:38,"0,688s",PASSED
,,,,,,,
Test Cases/Case Repository/OKC Islemleri/OKC Mali Raporlar/Rapor,Chrome 96.0.4664.45,,,2021-11-23 17:11:38,2021-11-23 17:12:16,"37,597s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 96.0.4664.45,,,2021-11-23 17:11:38,2021-11-23 17:11:42,"3,769s",PASSED
"runFeatureFile(""Include/features/OKC Islemleri/OKC Mali Raporlari/Rapor.feature"")",Chrome 96.0.4664.45,,,2021-11-23 17:11:42,2021-11-23 17:12:15,"32,611s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 96.0.4664.45,,,2021-11-23 17:12:15,2021-11-23 17:12:16,"0,650s",PASSED
,,,,,,,
Test Cases/Case Repository/OKC Islemleri/OKC Mali Raporlar/XML,Chrome 96.0.4664.45,,,2021-11-23 17:12:16,2021-11-23 17:13:00,"44,166s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 96.0.4664.45,,,2021-11-23 17:12:16,2021-11-23 17:12:19,"3,345s",PASSED
"runFeatureFile(""Include/features/OKC Islemleri/OKC Mali Raporlari/XML.feature"")",Chrome 96.0.4664.45,,,2021-11-23 17:12:20,2021-11-23 17:12:59,"39,310s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 96.0.4664.45,,,2021-11-23 17:12:59,2021-11-23 17:13:00,"0,889s",PASSED
,,,,,,,
Test Cases/Case Repository/OKC Islemleri/OKC Mali Raporlar/Excele Aktar,Chrome 96.0.4664.45,,,2021-11-23 17:13:00,2021-11-23 17:13:46,"45,858s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 96.0.4664.45,,,2021-11-23 17:13:00,2021-11-23 17:13:04,"3,785s",PASSED
"runFeatureFile(""Include/features/OKC Islemleri/OKC Mali Raporlari/Excele Aktar.feature"")",Chrome 96.0.4664.45,,,2021-11-23 17:13:04,2021-11-23 17:13:45,"40,601s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 96.0.4664.45,,,2021-11-23 17:13:45,2021-11-23 17:13:46,"0,795s",PASSED
