Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
e-Arsiv,Chrome 94.0.4606.81,,,2021-10-15 16:58:06,2021-10-15 17:13:20,"15m - 13,853s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Arsiv/e-Arsiv Araclari/e-Arsiv Dosya Islemleri/Buton Kontrolu,Chrome 94.0.4606.81,,,2021-10-15 16:58:08,2021-10-15 16:58:54,"46,074s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 94.0.4606.81,,,2021-10-15 16:58:08,2021-10-15 16:58:17,"9,233s",PASSED
"runFeatureFile(""Include/features/e-Arsiv/e-Arsiv Araclari/e-Arsiv Dosya Islemleri/Buton Kontrolu.feature"")",Chrome 94.0.4606.81,,,2021-10-15 16:58:18,2021-10-15 16:58:53,"35,340s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 94.0.4606.81,,,2021-10-15 16:58:53,2021-10-15 16:58:54,"0,801s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Arsiv/e-Arsiv Araclari/e-Arsiv Fatura Kontrol Raporu/Filtre Kontrolu,Chrome 94.0.4606.81,,,2021-10-15 16:58:54,2021-10-15 16:59:24,"30,471s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 94.0.4606.81,,,2021-10-15 16:58:54,2021-10-15 16:58:58,"4,733s",PASSED
"runFeatureFile(""Include/features/e-Arsiv/e-Arsiv Araclari/e-Arsiv Fatura Kontrol Raporu/Filtre Kontrolu.feature"")",Chrome 94.0.4606.81,,,2021-10-15 16:58:59,2021-10-15 16:59:24,"24,517s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 94.0.4606.81,,,2021-10-15 16:59:24,2021-10-15 16:59:24,"0,651s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Arsiv/e-Arsiv Araclari/e-Arsiv Fatura Olusturma/Ekle/Elektronik-Satis Tipinde,Chrome 94.0.4606.81,,,2021-10-15 16:59:24,2021-10-15 17:01:35,"2m - 10,617s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 94.0.4606.81,,,2021-10-15 16:59:24,2021-10-15 16:59:30,"5,592s",PASSED
"runFeatureFile(""Include/features/e-Arsiv/e-Arsiv Araclari/e-Arsiv Fatura Olusturma/Ekle/Elektronik ve Satis Tipinde.feature"")",Chrome 94.0.4606.81,,,2021-10-15 16:59:30,2021-10-15 17:01:34,"2m - 3,958s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 94.0.4606.81,,,2021-10-15 17:01:34,2021-10-15 17:01:35,"0,648s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Arsiv/e-Arsiv Araclari/e-Arsiv Fatura Olusturma/Ekran Kontrolu,Chrome 94.0.4606.81,,,2021-10-15 17:01:35,2021-10-15 17:02:17,"42,018s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 94.0.4606.81,,,2021-10-15 17:01:35,2021-10-15 17:01:38,"3,545s",PASSED
