Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Raporlar,Chrome 94.0.4606.81,,,2021-10-15 17:31:25,2021-10-15 17:33:22,"1m - 56,301s",PASSED
,,,,,,,
Test Cases/Case Repository/Raporlar/GIB Kullanici Listesi/Ekran Kontrolu,Chrome 94.0.4606.81,,,2021-10-15 17:31:26,2021-10-15 17:32:12,"46,347s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 94.0.4606.81,,,2021-10-15 17:31:26,2021-10-15 17:31:34,"7,862s",PASSED
"runFeatureFile(""Include/features/Raporlar/GIB Kullanici Listesi/Ekran Kontrolu.feature"")",Chrome 94.0.4606.81,,,2021-10-15 17:31:34,2021-10-15 17:32:11,"36,942s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 94.0.4606.81,,,2021-10-15 17:32:11,2021-10-15 17:32:12,"0,668s",PASSED
,,,,,,,
Test Cases/Case Repository/Raporlar/GIB Kullanici Listesi/Excel,Chrome 94.0.4606.81,,,2021-10-15 17:32:12,2021-10-15 17:32:40,"28,219s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 94.0.4606.81,,,2021-10-15 17:32:12,2021-10-15 17:32:16,"3,512s",PASSED
"runFeatureFile(""Include/features/Raporlar/GIB Kullanici Listesi/Excel.feature"")",Chrome 94.0.4606.81,,,2021-10-15 17:32:16,2021-10-15 17:32:39,"23,192s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 94.0.4606.81,,,2021-10-15 17:32:39,2021-10-15 17:32:40,"0,814s",PASSED
,,,,,,,
Test Cases/Case Repository/Raporlar/Izlenme Kayitlari/Ekran Kontrolu,Chrome 94.0.4606.81,,,2021-10-15 17:32:40,2021-10-15 17:33:22,"41,299s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 94.0.4606.81,,,2021-10-15 17:32:40,2021-10-15 17:32:45,"4,448s",PASSED
"runFeatureFile(""Include/features/Raporlar/Izlenme Kayitlari/Ekran Kontrolu.feature"")",Chrome 94.0.4606.81,,,2021-10-15 17:32:45,2021-10-15 17:33:21,"35,473s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 94.0.4606.81,,,2021-10-15 17:33:21,2021-10-15 17:33:22,"0,742s",PASSED
