Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Zarflar,Chrome 95.0.4638.69,,,2021-11-16 09:25:32,2021-11-16 09:37:01,"11m - 29,021s",PASSED
,,,,,,,
Test Cases/Case Repository/Zarflar/Gelen Zarflar/Ekran Kontrolu,Chrome 95.0.4638.69,,,2021-11-16 09:25:33,2021-11-16 09:26:28,"55,595s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 95.0.4638.69,,,2021-11-16 09:25:33,2021-11-16 09:25:39,"6,312s",PASSED
"runFeatureFile(""Include/features/Zarflar/Gelen Zarflar/Ekran Kontrolu.feature"")",Chrome 95.0.4638.69,,,2021-11-16 09:25:40,2021-11-16 09:26:27,"47,870s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 95.0.4638.69,,,2021-11-16 09:26:27,2021-11-16 09:26:28,"0,736s",PASSED
,,,,,,,
Test Cases/Case Repository/Zarflar/Gelen Zarflar/Indir,Chrome 95.0.4638.69,,,2021-11-16 09:26:28,2021-11-16 09:27:07,"38,897s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 95.0.4638.69,,,2021-11-16 09:26:28,2021-11-16 09:26:32,"3,996s",PASSED
"runFeatureFile(""Include/features/Zarflar/Gelen Zarflar/Indir.feature"")",Chrome 95.0.4638.69,,,2021-11-16 09:26:33,2021-11-16 09:27:06,"33,569s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 95.0.4638.69,,,2021-11-16 09:27:06,2021-11-16 09:27:07,"0,643s",PASSED
,,,,,,,
Test Cases/Case Repository/Zarflar/Gelen Zarflar/Izleme Kayitlari,Chrome 95.0.4638.69,,,2021-11-16 09:27:07,2021-11-16 09:27:51,"44,351s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 95.0.4638.69,,,2021-11-16 09:27:07,2021-11-16 09:27:12,"4,476s",PASSED
"runFeatureFile(""Include/features/Zarflar/Gelen Zarflar/Izleme Kayitlari.feature"")",Chrome 95.0.4638.69,,,2021-11-16 09:27:12,2021-11-16 09:27:51,"38,616s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 95.0.4638.69,,,2021-11-16 09:27:51,2021-11-16 09:27:51,"0,691s",PASSED
,,,,,,,
Test Cases/Case Repository/Zarflar/Gelen Zarflar/Tablodaki Verinin Irsaliyeleri,Chrome 95.0.4638.69,,,2021-11-16 09:27:51,2021-11-16 09:28:38,"46,511s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 95.0.4638.69,,,2021-11-16 09:27:51,2021-11-16 09:27:55,"3,689s",PASSED
"runFeatureFile(""Include/features/Zarflar/Gelen Zarflar/Tablodaki Verinin Butonlari.feature"")",Chrome 95.0.4638.69,,,2021-11-16 09:27:56,2021-11-16 09:28:37,"41,706s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 95.0.4638.69,,,2021-11-16 09:28:37,2021-11-16 09:28:38,"0,677s",PASSED
,,,,,,,
Test Cases/Case Repository/Zarflar/Gelen Zarflar/UBL-Goster,Chrome 95.0.4638.69,,,2021-11-16 09:28:38,2021-11-16 09:29:11,"33,042s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 95.0.4638.69,,,2021-11-16 09:28:38,2021-11-16 09:28:42,"4,140s",PASSED
"runFeatureFile(""Include/features/Zarflar/Gelen Zarflar/UBL-Goster.feature"")",Chrome 95.0.4638.69,,,2021-11-16 09:28:43,2021-11-16 09:29:10,"27,579s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 95.0.4638.69,,,2021-11-16 09:29:10,2021-11-16 09:29:11,"0,637s",PASSED
,,,,,,,
Test Cases/Case Repository/Zarflar/Giden Zarflar/Ekran Kontrolu,Chrome 95.0.4638.69,,,2021-11-16 09:29:11,2021-11-16 09:29:58,"46,959s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 95.0.4638.69,,,2021-11-16 09:29:11,2021-11-16 09:29:16,"4,626s",PASSED
"runFeatureFile(""Include/features/Zarflar/Giden Zarflar/Ekran Kontrolu.feature"")",Chrome 95.0.4638.69,,,2021-11-16 09:29:17,2021-11-16 09:29:57,"40,763s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 95.0.4638.69,,,2021-11-16 09:29:57,2021-11-16 09:29:58,"0,640s",PASSED
,,,,,,,
Test Cases/Case Repository/Zarflar/Giden Zarflar/GIB,Chrome 95.0.4638.69,,,2021-11-16 09:29:58,2021-11-16 09:30:34,"35,571s",PASSED
