Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
e-Saklama,Chrome 95.0.4638.69,,,2021-11-16 09:31:45,2021-11-16 09:34:49,"3m - 3,829s",FAILED
,,,,,,,
Test Cases/Case Repository/e-Saklama/e-Defter/e-Defter Saklama/Ekran Kontrolu,Chrome 95.0.4638.69,,,2021-11-16 09:31:46,2021-11-16 09:32:21,"35,662s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 95.0.4638.69,,,2021-11-16 09:31:46,2021-11-16 09:31:52,"6,295s",PASSED
"runFeatureFile(""Include/features/e-Saklama/e-Defter/e-Defter Saklama/Ekran Kontrolu.feature"")",Chrome 95.0.4638.69,,,2021-11-16 09:31:53,2021-11-16 09:32:21,"28,118s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 95.0.4638.69,,,2021-11-16 09:32:21,2021-11-16 09:32:21,"0,651s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Saklama/e-Defter/e-Defter Saklama/Goster,Chrome 95.0.4638.69,,,2021-11-16 09:32:21,2021-11-16 09:33:02,"40,377s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 95.0.4638.69,,,2021-11-16 09:32:21,2021-11-16 09:32:26,"4,461s",PASSED
"runFeatureFile(""Include/features/e-Saklama/e-Defter/e-Defter Saklama/Goster.feature"")",Chrome 95.0.4638.69,,,2021-11-16 09:32:26,2021-11-16 09:33:01,"34,690s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 95.0.4638.69,,,2021-11-16 09:33:01,2021-11-16 09:33:02,"0,671s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Saklama/e-Defter/e-Defter Saklama/Indir,Chrome 95.0.4638.69,,,2021-11-16 09:33:02,2021-11-16 09:33:42,"40,060s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 95.0.4638.69,,,2021-11-16 09:33:02,2021-11-16 09:33:05,"3,554s",PASSED
"runFeatureFile(""Include/features/e-Saklama/e-Defter/e-Defter Saklama/Indir.feature"")",Chrome 95.0.4638.69,,,2021-11-16 09:33:06,2021-11-16 09:33:41,"35,427s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 95.0.4638.69,,,2021-11-16 09:33:41,2021-11-16 09:33:42,"0,629s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Saklama/e-Defter/e-Defter Saklama/Yukle,Chrome 95.0.4638.69,,,2021-11-16 09:33:42,2021-11-16 09:34:16,"33,962s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 95.0.4638.69,,,2021-11-16 09:33:42,2021-11-16 09:33:45,"3,419s",PASSED
"runFeatureFile(""Include/features/e-Saklama/e-Defter/e-Defter Saklama/Yukle.feature"")",Chrome 95.0.4638.69,,,2021-11-16 09:33:46,2021-11-16 09:34:15,"29,291s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 95.0.4638.69,,,2021-11-16 09:34:15,2021-11-16 09:34:16,"0,723s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Saklama/e-Defter/e-Defter Saklama/Sil,Chrome 95.0.4638.69,,,2021-11-16 09:34:16,2021-11-16 09:34:49,"33,392s",FAILED
Start listener action : sampleBeforeTestSuite,Chrome 95.0.4638.69,,,2021-11-16 09:34:16,2021-11-16 09:34:21,"4,812s",PASSED
"runFeatureFile(""Include/features/e-Saklama/e-Defter/e-Defter Saklama/Sil.feature"")",Chrome 95.0.4638.69,,,2021-11-16 09:34:21,2021-11-16 09:34:49,"27,422s",FAILED
Start listener action : sampleAfterTestSuite,Chrome 95.0.4638.69,,,2021-11-16 09:34:49,2021-11-16 09:34:49,"0,645s",PASSED
