Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
ExceleAktarVeTopluIndirme,Chrome 95.0.4638.69,,,2021-11-11 09:26:31,2021-11-11 09:45:44,"19m - 12,929s",FAILED
,,,,,,,
Test Cases/Case Repository/e-Fatura/Gelen Kutusu/Faturalar/Excele Aktar,Chrome 95.0.4638.69,,,2021-11-11 09:26:32,2021-11-11 09:27:41,"1m - 9,283s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 95.0.4638.69,,,2021-11-11 09:26:32,2021-11-11 09:26:43,"11,682s",PASSED
"runFeatureFile(""Include/features/e-Fatura/Gelen Kutusu/Faturalar/Excele Aktar.feature"")",Chrome 95.0.4638.69,,,2021-11-11 09:26:44,2021-11-11 09:27:40,"56,290s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 95.0.4638.69,,,2021-11-11 09:27:40,2021-11-11 09:27:41,"0,689s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/Gelen Kutusu/Faturalar/Toplu Indirme,Chrome 95.0.4638.69,,,2021-11-11 09:27:41,2021-11-11 09:28:51,"1m - 10,197s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 95.0.4638.69,,,2021-11-11 09:27:41,2021-11-11 09:27:45,"3,733s",PASSED
"runFeatureFile(""Include/features/e-Fatura/Gelen Kutusu/Faturalar/Toplu Indirme.feature"")",Chrome 95.0.4638.69,,,2021-11-11 09:27:45,2021-11-11 09:28:51,"1m - 5,229s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 95.0.4638.69,,,2021-11-11 09:28:51,2021-11-11 09:28:51,"0,641s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/Gelen Kutusu/Uygulama Yanitlari/Excele Aktar,Chrome 95.0.4638.69,,,2021-11-11 09:28:51,2021-11-11 09:29:49,"57,799s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 95.0.4638.69,,,2021-11-11 09:28:51,2021-11-11 09:28:55,"3,542s",PASSED
"runFeatureFile(""Include/features/e-Fatura/Gelen Kutusu/Uygulama Yanitlari/Excele Aktar.feature"")",Chrome 95.0.4638.69,,,2021-11-11 09:28:55,2021-11-11 09:29:48,"53,083s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 95.0.4638.69,,,2021-11-11 09:29:48,2021-11-11 09:29:49,"0,654s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/Gelen Kutusu/Uygulama Yanitlari/Toplu Indirme,Chrome 95.0.4638.69,,,2021-11-11 09:29:49,2021-11-11 09:30:42,"53,173s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 95.0.4638.69,,,2021-11-11 09:29:49,2021-11-11 09:29:53,"3,910s",PASSED
"runFeatureFile(""Include/features/e-Fatura/Gelen Kutusu/Uygulama Yanitlari/Toplu Indirme.feature"")",Chrome 95.0.4638.69,,,2021-11-11 09:29:53,2021-11-11 09:30:41,"48,112s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 95.0.4638.69,,,2021-11-11 09:30:41,2021-11-11 09:30:42,"0,705s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/Giden Kutusu/Faturalar/Excele Aktar,Chrome 95.0.4638.69,,,2021-11-11 09:30:42,2021-11-11 09:31:34,"52,132s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 95.0.4638.69,,,2021-11-11 09:30:42,2021-11-11 09:30:46,"3,758s",PASSED
"runFeatureFile(""Include/features/e-Fatura/Giden Kutusu/Faturalar/Excele Aktar.feature"")",Chrome 95.0.4638.69,,,2021-11-11 09:30:46,2021-11-11 09:31:34,"47,293s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 95.0.4638.69,,,2021-11-11 09:31:34,2021-11-11 09:31:34,"0,632s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/Giden Kutusu/Faturalar/Toplu Indirme,Chrome 95.0.4638.69,,,2021-11-11 09:31:34,2021-11-11 09:32:50,"1m - 15,398s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 95.0.4638.69,,,2021-11-11 09:31:34,2021-11-11 09:31:38,"3,990s",PASSED
"runFeatureFile(""Include/features/e-Fatura/Giden Kutusu/Faturalar/Toplu Indirme.feature"")",Chrome 95.0.4638.69,,,2021-11-11 09:31:39,2021-11-11 09:32:49,"1m - 10,048s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 95.0.4638.69,,,2021-11-11 09:32:49,2021-11-11 09:32:50,"0,654s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/Giden Kutusu/Uygulama Yanitlari/Excele Aktar,Chrome 95.0.4638.69,,,2021-11-11 09:32:50,2021-11-11 09:33:43,"53,051s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 95.0.4638.69,,,2021-11-11 09:32:50,2021-11-11 09:32:54,"3,753s",PASSED
"runFeatureFile(""Include/features/e-Fatura/Giden Kutusu/Uygulama Yanıtlari/Excele Aktar.feature"")",Chrome 95.0.4638.69,,,2021-11-11 09:32:54,2021-11-11 09:33:42,"47,740s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 95.0.4638.69,,,2021-11-11 09:33:42,2021-11-11 09:33:43,"0,898s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/Giden Kutusu/Uygulama Yanitlari/Toplu Indirme,Chrome 95.0.4638.69,,,2021-11-11 09:33:43,2021-11-11 09:34:40,"56,915s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 95.0.4638.69,,,2021-11-11 09:33:43,2021-11-11 09:33:49,"6,636s",PASSED
"runFeatureFile(""Include/features/e-Fatura/Giden Kutusu/Uygulama Yanıtlari/Toplu Indirme.feature"")",Chrome 95.0.4638.69,,,2021-11-11 09:33:50,2021-11-11 09:34:39,"48,967s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 95.0.4638.69,,,2021-11-11 09:34:39,2021-11-11 09:34:40,"0,793s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Arsiv/e-Arsiv Hareketleri/e-Arsiv Faturalari/Excele Aktar,Chrome 95.0.4638.69,,,2021-11-11 09:34:40,2021-11-11 09:35:41,"1m - 0,816s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 95.0.4638.69,,,2021-11-11 09:34:40,2021-11-11 09:34:48,"8,193s",PASSED
"runFeatureFile(""Include/features/e-Arsiv/e-Arsiv Hareketleri/e-Arsiv Faturalari/Excele Aktar.feature"")",Chrome 95.0.4638.69,,,2021-11-11 09:34:48,2021-11-11 09:35:40,"51,401s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 95.0.4638.69,,,2021-11-11 09:35:40,2021-11-11 09:35:41,"0,742s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Arsiv/e-Arsiv Hareketleri/e-Arsiv Faturalari/Toplu Indirme,Chrome 95.0.4638.69,,,2021-11-11 09:35:41,2021-11-11 09:36:33,"52,411s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 95.0.4638.69,,,2021-11-11 09:35:41,2021-11-11 09:35:46,"5,222s",PASSED
"runFeatureFile(""Include/features/e-Arsiv/e-Arsiv Hareketleri/e-Arsiv Faturalari/Toplu Indirme.feature"")",Chrome 95.0.4638.69,,,2021-11-11 09:35:46,2021-11-11 09:36:32,"45,931s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 95.0.4638.69,,,2021-11-11 09:36:32,2021-11-11 09:36:33,"0,697s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Arsiv/e-Arsiv Hareketleri/e-Arsiv Raporlari/Excele Aktar,Chrome 95.0.4638.69,,,2021-11-11 09:36:33,2021-11-11 09:37:21,"47,648s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 95.0.4638.69,,,2021-11-11 09:36:33,2021-11-11 09:36:38,"4,686s",PASSED
"runFeatureFile(""Include/features/e-Arsiv/e-Arsiv Hareketleri/e-Arsiv Raporlari/Excele Aktar.feature"")",Chrome 95.0.4638.69,,,2021-11-11 09:36:38,2021-11-11 09:37:20,"41,710s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 95.0.4638.69,,,2021-11-11 09:37:20,2021-11-11 09:37:21,"0,687s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Irsaliye/Gelen Kutusu/Irsaliye Yanitlari/Excele Aktar,Chrome 95.0.4638.69,,,2021-11-11 09:37:21,2021-11-11 09:38:09,"48,484s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 95.0.4638.69,,,2021-11-11 09:37:21,2021-11-11 09:37:26,"4,956s",PASSED
"runFeatureFile(""Include/features/e-Irsaliye/Gelen Kutusu/Irsaliye Yanitlari/Excele Aktar.feature"")",Chrome 95.0.4638.69,,,2021-11-11 09:37:26,2021-11-11 09:38:08,"42,326s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 95.0.4638.69,,,2021-11-11 09:38:08,2021-11-11 09:38:09,"0,714s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Irsaliye/Gelen Kutusu/Irsaliyeler/Excele Aktar,Chrome 95.0.4638.69,,,2021-11-11 09:38:09,2021-11-11 09:38:57,"47,633s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 95.0.4638.69,,,2021-11-11 09:38:09,2021-11-11 09:38:13,"3,832s",PASSED
"runFeatureFile(""Include/features/e-Irsaliye/Gelen Kutusu/Irsaliyeler/Excele Aktar.feature"")",Chrome 95.0.4638.69,,,2021-11-11 09:38:14,2021-11-11 09:38:56,"42,456s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 95.0.4638.69,,,2021-11-11 09:38:56,2021-11-11 09:38:57,"0,758s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Irsaliye/Gelen Kutusu/Irsaliye Yanitlari/Toplu Indirme,Chrome 95.0.4638.69,,,2021-11-11 09:38:57,2021-11-11 09:39:49,"52,635s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 95.0.4638.69,,,2021-11-11 09:38:57,2021-11-11 09:39:04,"7,136s",PASSED
"runFeatureFile(""Include/features/e-Irsaliye/Gelen Kutusu/Irsaliye Yanitlari/Toplu Indirme.feature"")",Chrome 95.0.4638.69,,,2021-11-11 09:39:04,2021-11-11 09:39:49,"44,333s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 95.0.4638.69,,,2021-11-11 09:39:49,2021-11-11 09:39:49,"0,732s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Irsaliye/Gelen Kutusu/Irsaliyeler/Toplu Indirme,Chrome 95.0.4638.69,,,2021-11-11 09:39:49,2021-11-11 09:40:52,"1m - 2,437s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 95.0.4638.69,,,2021-11-11 09:39:49,2021-11-11 09:39:54,"5,064s",PASSED
"runFeatureFile(""Include/features/e-Irsaliye/Gelen Kutusu/Irsaliyeler/Toplu Indirme.feature"")",Chrome 95.0.4638.69,,,2021-11-11 09:39:55,2021-11-11 09:40:51,"56,074s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 95.0.4638.69,,,2021-11-11 09:40:51,2021-11-11 09:40:52,"0,684s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Irsaliye/Giden Kutusu/Irsaliye Yanitlari/Excele Aktar,Chrome 95.0.4638.69,,,2021-11-11 09:40:52,2021-11-11 09:41:40,"48,127s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 95.0.4638.69,,,2021-11-11 09:40:52,2021-11-11 09:40:55,"3,551s",PASSED
"runFeatureFile(""Include/features/e-Irsaliye/Giden Kutusu/Irsaliye Yanitlari/Excele Aktar.feature"")",Chrome 95.0.4638.69,,,2021-11-11 09:40:56,2021-11-11 09:41:39,"43,419s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 95.0.4638.69,,,2021-11-11 09:41:39,2021-11-11 09:41:40,"0,677s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Irsaliye/Giden Kutusu/Irsaliye Yanitlari/Toplu Indirme,Chrome 95.0.4638.69,,,2021-11-11 09:41:40,2021-11-11 09:42:25,"45,201s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 95.0.4638.69,,,2021-11-11 09:41:40,2021-11-11 09:41:44,"3,707s",PASSED
"runFeatureFile(""Include/features/e-Irsaliye/Giden Kutusu/Irsaliye Yanitlari/Toplu Indirme.feature"")",Chrome 95.0.4638.69,,,2021-11-11 09:41:44,2021-11-11 09:42:25,"40,354s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 95.0.4638.69,,,2021-11-11 09:42:25,2021-11-11 09:42:25,"0,649s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Irsaliye/Giden Kutusu/Irsaliyeler/Excele Aktar,Chrome 95.0.4638.69,,,2021-11-11 09:42:25,2021-11-11 09:43:13,"47,707s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 95.0.4638.69,,,2021-11-11 09:42:25,2021-11-11 09:42:29,"3,940s",PASSED
"runFeatureFile(""Include/features/e-Irsaliye/Giden Kutusu/Irsaliyeler/Excele Aktar.feature"")",Chrome 95.0.4638.69,,,2021-11-11 09:42:30,2021-11-11 09:43:12,"42,696s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 95.0.4638.69,,,2021-11-11 09:43:12,2021-11-11 09:43:13,"0,644s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Irsaliye/Giden Kutusu/Irsaliyeler/Toplu Indirme,Chrome 95.0.4638.69,,,2021-11-11 09:43:13,2021-11-11 09:44:19,"1m - 6,298s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 95.0.4638.69,,,2021-11-11 09:43:13,2021-11-11 09:43:17,"4,401s",PASSED
"runFeatureFile(""Include/features/e-Irsaliye/Giden Kutusu/Irsaliyeler/Toplu Indirme.feature"")",Chrome 95.0.4638.69,,,2021-11-11 09:43:18,2021-11-11 09:44:18,"1m - 0,839s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 95.0.4638.69,,,2021-11-11 09:44:18,2021-11-11 09:44:19,"0,762s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Makbuz/e-Mustahsil Uygulamasi/e-Mustahsil Makbuzlari/Excele Aktar,Chrome 95.0.4638.69,,,2021-11-11 09:44:19,2021-11-11 09:45:12,"52,639s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 95.0.4638.69,,,2021-11-11 09:44:19,2021-11-11 09:44:24,"4,892s",PASSED
"runFeatureFile(""Include/features/e-Makbuz/e-Mustahsil Uygulamasi/e-Mustahsil Makbuzlari/Excele Aktar.feature"")",Chrome 95.0.4638.69,,,2021-11-11 09:44:25,2021-11-11 09:45:11,"46,654s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 95.0.4638.69,,,2021-11-11 09:45:11,2021-11-11 09:45:12,"0,649s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Makbuz/e-Mustahsil Uygulamasi/e-Mustahsil Makbuzlari/Toplu Indirme,Chrome 95.0.4638.69,,,2021-11-11 09:45:12,2021-11-11 09:46:00,"47,967s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 95.0.4638.69,,,2021-11-11 09:45:12,2021-11-11 09:45:16,"3,702s",PASSED
"runFeatureFile(""Include/features/e-Makbuz/e-Mustahsil Uygulamasi/e-Mustahsil Makbuzlari/Toplu Indirme.feature"")",Chrome 95.0.4638.69,,,2021-11-11 09:45:16,2021-11-11 09:45:59,"43,073s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 95.0.4638.69,,,2021-11-11 09:45:59,2021-11-11 09:46:00,"0,656s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Makbuz/e-Mustahsil Uygulamasi/e-Mustahsil Makbuzu Raporlari/Excele Aktar,Chrome 95.0.4638.69,,,2021-11-11 09:46:00,2021-11-11 09:47:00,"59,909s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 95.0.4638.69,,,2021-11-11 09:46:00,2021-11-11 09:46:03,"3,665s",PASSED
"runFeatureFile(""Include/features/e-Makbuz/e-Mustahsil Uygulamasi/e-Mustahsil Makbuzu Raporlari/Excele Aktar.feature"")",Chrome 95.0.4638.69,,,2021-11-11 09:46:04,2021-11-11 09:46:59,"54,956s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 95.0.4638.69,,,2021-11-11 09:46:59,2021-11-11 09:47:00,"0,750s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Makbuz/e-Serbest Meslek Uygulamasi/e-Serbest Meslek Makbuz Raporlari/Excele Aktar,Chrome 95.0.4638.69,,,2021-11-11 09:47:00,2021-11-11 09:47:50,"50,470s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 95.0.4638.69,,,2021-11-11 09:47:00,2021-11-11 09:47:04,"4,588s",PASSED
"runFeatureFile(""Include/features/e-Makbuz/e-Serbest Meslek Uygulaması/e-Serbest Meslek Makbuz Raporlari/Excele Aktar.feature"")",Chrome 95.0.4638.69,,,2021-11-11 09:47:05,2021-11-11 09:47:50,"44,658s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 95.0.4638.69,,,2021-11-11 09:47:50,2021-11-11 09:47:50,"0,646s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Makbuz/e-Serbest Meslek Uygulamasi/e-Serbest Meslek Makbuzlari/Excele Aktar,Chrome 95.0.4638.69,,,2021-11-11 09:47:50,2021-11-11 09:48:46,"56,055s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 95.0.4638.69,,,2021-11-11 09:47:50,2021-11-11 09:47:55,"4,452s",PASSED
"runFeatureFile(""Include/features/e-Makbuz/e-Serbest Meslek Uygulaması/e-Serbest Meslek Makbuzlari/Excele Aktar.feature"")",Chrome 95.0.4638.69,,,2021-11-11 09:47:55,2021-11-11 09:48:46,"50,150s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 95.0.4638.69,,,2021-11-11 09:48:46,2021-11-11 09:48:46,"0,643s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Makbuz/e-Serbest Meslek Uygulamasi/e-Serbest Meslek Makbuzlari/Toplu Indirme,Chrome 95.0.4638.69,,,2021-11-11 09:48:46,2021-11-11 09:49:40,"53,595s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 95.0.4638.69,,,2021-11-11 09:48:46,2021-11-11 09:48:50,"4,083s",PASSED
"runFeatureFile(""Include/features/e-Makbuz/e-Serbest Meslek Uygulaması/e-Serbest Meslek Makbuzlari/Toplu Indirme.feature"")",Chrome 95.0.4638.69,,,2021-11-11 09:48:51,2021-11-11 09:49:39,"48,216s",PASSED
