Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Regresyon-eArsiv-eMakbuz,Chrome 96.0.4664.45,,,2021-11-23 16:34:58,2021-11-23 17:12:40,"37m - 42,365s",PASSED
,,,,,,,
Test Cases/Case Repository/Regresyon/e-Arsiv/VKN-Elektronik-Hal Komisyoncu,Chrome 96.0.4664.45,,,2021-11-23 16:35:00,2021-11-23 16:37:29,"2m - 29,151s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 96.0.4664.45,,,2021-11-23 16:35:00,2021-11-23 16:35:10,"10,650s",PASSED
"runFeatureFile(""Include/features/Regresyon/e-Arsiv/VKN-Elektronik-Hal Komisyoncu.feature"")",Chrome 96.0.4664.45,,,2021-11-23 16:35:11,2021-11-23 16:37:28,"2m - 16,915s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 96.0.4664.45,,,2021-11-23 16:37:28,2021-11-23 16:37:29,"0,762s",PASSED
,,,,,,,
Test Cases/Case Repository/Regresyon/e-Arsiv/VKN-Elektronik-Hal Satis,Chrome 96.0.4664.45,,,2021-11-23 16:37:29,2021-11-23 16:39:36,"2m - 7,282s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 96.0.4664.45,,,2021-11-23 16:37:29,2021-11-23 16:37:33,"4,750s",PASSED
"runFeatureFile(""Include/features/Regresyon/e-Arsiv/VKN-Elektronik-Hal Satis.feature"")",Chrome 96.0.4664.45,,,2021-11-23 16:37:34,2021-11-23 16:39:35,"2m - 0,999s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 96.0.4664.45,,,2021-11-23 16:39:35,2021-11-23 16:39:36,"0,847s",PASSED
,,,,,,,
Test Cases/Case Repository/Regresyon/e-Arsiv/VKN-Elektronik-Iade,Chrome 96.0.4664.45,,,2021-11-23 16:39:36,2021-11-23 16:41:33,"1m - 56,923s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 96.0.4664.45,,,2021-11-23 16:39:36,2021-11-23 16:39:40,"4,254s",PASSED
"runFeatureFile(""Include/features/Regresyon/e-Arsiv/VKN-Elektronik-Iade.feature"")",Chrome 96.0.4664.45,,,2021-11-23 16:39:41,2021-11-23 16:41:32,"1m - 51,434s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 96.0.4664.45,,,2021-11-23 16:41:32,2021-11-23 16:41:33,"0,661s",PASSED
,,,,,,,
Test Cases/Case Repository/Regresyon/e-Arsiv/VKN-Elektronik-Ihrac Kayitli,Chrome 96.0.4664.45,,,2021-11-23 16:41:33,2021-11-23 16:43:38,"2m - 5,554s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 96.0.4664.45,,,2021-11-23 16:41:33,2021-11-23 16:41:37,"4,458s",PASSED
"runFeatureFile(""Include/features/Regresyon/e-Arsiv/VKN-Elektronik-Ihrac Kayitli.feature"")",Chrome 96.0.4664.45,,,2021-11-23 16:41:38,2021-11-23 16:43:38,"1m - 59,815s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 96.0.4664.45,,,2021-11-23 16:43:38,2021-11-23 16:43:38,"0,714s",PASSED
,,,,,,,
Test Cases/Case Repository/Regresyon/e-Arsiv/VKN-Elektronik-Istisna,Chrome 96.0.4664.45,,,2021-11-23 16:43:38,2021-11-23 16:45:42,"2m - 3,118s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 96.0.4664.45,,,2021-11-23 16:43:38,2021-11-23 16:43:42,"3,654s",PASSED
"runFeatureFile(""Include/features/Regresyon/e-Arsiv/VKN-Elektronik-Istisna.feature"")",Chrome 96.0.4664.45,,,2021-11-23 16:43:43,2021-11-23 16:45:41,"1m - 57,909s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 96.0.4664.45,,,2021-11-23 16:45:41,2021-11-23 16:45:42,"0,718s",PASSED
,,,,,,,
Test Cases/Case Repository/Regresyon/e-Arsiv/VKN-Elektronik-Ozel Matrah,Chrome 96.0.4664.45,,,2021-11-23 16:45:42,2021-11-23 16:47:38,"1m - 55,931s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 96.0.4664.45,,,2021-11-23 16:45:42,2021-11-23 16:45:46,"3,922s",PASSED
"runFeatureFile(""Include/features/Regresyon/e-Arsiv/VKN-Elektronik-Ozel Matrah.feature"")",Chrome 96.0.4664.45,,,2021-11-23 16:45:46,2021-11-23 16:47:37,"1m - 50,623s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 96.0.4664.45,,,2021-11-23 16:47:37,2021-11-23 16:47:38,"0,775s",PASSED
,,,,,,,
