Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Raporlar,Chrome 96.0.4664.45,,,2021-11-19 17:27:06,2021-11-19 17:31:17,"4m - 10,869s",PASSED
,,,,,,,
Test Cases/Case Repository/Raporlar/GIB Kullanici Listesi/Ekran Kontrolu,Chrome 96.0.4664.45,,,2021-11-19 17:27:07,2021-11-19 17:27:55,"48,594s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 96.0.4664.45,,,2021-11-19 17:27:07,2021-11-19 17:27:15,"7,670s",PASSED
"runFeatureFile(""Include/features/Raporlar/GIB Kullanici Listesi/Ekran Kontrolu.feature"")",Chrome 96.0.4664.45,,,2021-11-19 17:27:15,2021-11-19 17:27:55,"39,617s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 96.0.4664.45,,,2021-11-19 17:27:55,2021-11-19 17:27:55,"0,657s",PASSED
,,,,,,,
Test Cases/Case Repository/Raporlar/GIB Kullanici Listesi/Excel,Chrome 96.0.4664.45,,,2021-11-19 17:27:55,2021-11-19 17:28:28,"32,982s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 96.0.4664.45,,,2021-11-19 17:27:55,2021-11-19 17:28:01,"5,784s",PASSED
"runFeatureFile(""Include/features/Raporlar/GIB Kullanici Listesi/Excel.feature"")",Chrome 96.0.4664.45,,,2021-11-19 17:28:02,2021-11-19 17:28:28,"25,628s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 96.0.4664.45,,,2021-11-19 17:28:28,2021-11-19 17:28:28,"0,835s",PASSED
,,,,,,,
Test Cases/Case Repository/Raporlar/Izlenme Kayitlari/Ekran Kontrolu,Chrome 96.0.4664.45,,,2021-11-19 17:28:29,2021-11-19 17:29:12,"43,566s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 96.0.4664.45,,,2021-11-19 17:28:29,2021-11-19 17:28:34,"5,116s",PASSED
"runFeatureFile(""Include/features/Raporlar/Izlenme Kayitlari/Ekran Kontrolu.feature"")",Chrome 96.0.4664.45,,,2021-11-19 17:28:34,2021-11-19 17:29:11,"37,048s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 96.0.4664.45,,,2021-11-19 17:29:11,2021-11-19 17:29:12,"0,782s",PASSED
,,,,,,,
Test Cases/Case Repository/Raporlar/Kümülatif Kontrol Raporu/Ekran Kontrolü ve Excel Aktar,Chrome 96.0.4664.45,,,2021-11-19 17:29:12,2021-11-19 17:31:17,"2m - 5,265s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 96.0.4664.45,,,2021-11-19 17:29:12,2021-11-19 17:29:16,"4,128s",PASSED
"runFeatureFile(""Include/features/Raporlar/Kümülatif Kontör Raporu/Ekran Kontrolü ve Excel Aktar.feature"")",Chrome 96.0.4664.45,,,2021-11-19 17:29:17,2021-11-19 17:31:16,"1m - 59,475s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 96.0.4664.45,,,2021-11-19 17:31:16,2021-11-19 17:31:17,"0,891s",PASSED
