Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Regresyon-eArsiv-eMakbuz,Chrome 95.0.4638.69,,,2021-11-12 13:36:09,2021-11-12 14:13:35,"37m - 26,350s",FAILED
,,,,,,,
Test Cases/Case Repository/Regresyon/e-Arsiv/VKN-Elektronik-Hal Komisyoncu,Chrome 95.0.4638.69,,,2021-11-12 13:36:10,2021-11-12 13:38:38,"2m - 28,237s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 95.0.4638.69,,,2021-11-12 13:36:10,2021-11-12 13:36:19,"9,296s",PASSED
"runFeatureFile(""Include/features/Regresyon/e-Arsiv/VKN-Elektronik-Hal Komisyoncu.feature"")",Chrome 95.0.4638.69,,,2021-11-12 13:36:20,2021-11-12 13:38:37,"2m - 16,984s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 95.0.4638.69,,,2021-11-12 13:38:37,2021-11-12 13:38:38,"0,713s",PASSED
,,,,,,,
Test Cases/Case Repository/Regresyon/e-Arsiv/VKN-Elektronik-Hal Satis,Chrome 95.0.4638.69,,,2021-11-12 13:38:38,2021-11-12 13:40:44,"2m - 6,638s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 95.0.4638.69,,,2021-11-12 13:38:38,2021-11-12 13:38:42,"3,915s",PASSED
"runFeatureFile(""Include/features/Regresyon/e-Arsiv/VKN-Elektronik-Hal Satis.feature"")",Chrome 95.0.4638.69,,,2021-11-12 13:38:42,2021-11-12 13:40:44,"2m - 1,447s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 95.0.4638.69,,,2021-11-12 13:40:44,2021-11-12 13:40:44,"0,733s",PASSED
,,,,,,,
Test Cases/Case Repository/Regresyon/e-Arsiv/VKN-Elektronik-Iade,Chrome 95.0.4638.69,,,2021-11-12 13:40:44,2021-11-12 13:42:43,"1m - 58,225s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 95.0.4638.69,,,2021-11-12 13:40:44,2021-11-12 13:40:50,"5,748s",PASSED
"runFeatureFile(""Include/features/Regresyon/e-Arsiv/VKN-Elektronik-Iade.feature"")",Chrome 95.0.4638.69,,,2021-11-12 13:40:51,2021-11-12 13:42:42,"1m - 51,101s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 95.0.4638.69,,,2021-11-12 13:42:42,2021-11-12 13:42:43,"0,704s",PASSED
,,,,,,,
Test Cases/Case Repository/Regresyon/e-Arsiv/VKN-Elektronik-Ihrac Kayitli,Chrome 95.0.4638.69,,,2021-11-12 13:42:43,2021-11-12 13:44:40,"1m - 57,441s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 95.0.4638.69,,,2021-11-12 13:42:43,2021-11-12 13:42:46,"3,701s",PASSED
"runFeatureFile(""Include/features/Regresyon/e-Arsiv/VKN-Elektronik-Ihrac Kayitli.feature"")",Chrome 95.0.4638.69,,,2021-11-12 13:42:47,2021-11-12 13:44:39,"1m - 52,458s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 95.0.4638.69,,,2021-11-12 13:44:39,2021-11-12 13:44:40,"0,743s",PASSED
,,,,,,,
Test Cases/Case Repository/Regresyon/e-Arsiv/VKN-Elektronik-Istisna,Chrome 95.0.4638.69,,,2021-11-12 13:44:40,2021-11-12 13:46:41,"2m - 1,278s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 95.0.4638.69,,,2021-11-12 13:44:40,2021-11-12 13:44:45,"4,844s",PASSED
"runFeatureFile(""Include/features/Regresyon/e-Arsiv/VKN-Elektronik-Istisna.feature"")",Chrome 95.0.4638.69,,,2021-11-12 13:44:46,2021-11-12 13:46:41,"1m - 55,174s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 95.0.4638.69,,,2021-11-12 13:46:41,2021-11-12 13:46:41,"0,721s",PASSED
,,,,,,,
Test Cases/Case Repository/Regresyon/e-Arsiv/VKN-Elektronik-Ozel Matrah,Chrome 95.0.4638.69,,,2021-11-12 13:46:41,2021-11-12 13:48:41,"1m - 59,696s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 95.0.4638.69,,,2021-11-12 13:46:41,2021-11-12 13:46:46,"4,752s",PASSED
"runFeatureFile(""Include/features/Regresyon/e-Arsiv/VKN-Elektronik-Ozel Matrah.feature"")",Chrome 95.0.4638.69,,,2021-11-12 13:46:47,2021-11-12 13:48:40,"1m - 53,684s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 95.0.4638.69,,,2021-11-12 13:48:40,2021-11-12 13:48:41,"0,652s",PASSED
,,,,,,,
Test Cases/Case Repository/Regresyon/e-Arsiv/VKN-Elektronik-Satis,Chrome 95.0.4638.69,,,2021-11-12 13:48:41,2021-11-12 13:50:49,"2m - 7,553s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 95.0.4638.69,,,2021-11-12 13:48:41,2021-11-12 13:48:46,"4,489s",PASSED
