Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
e-Makbuz,Chrome 95.0.4638.69,,,2021-11-12 13:36:08,2021-11-12 13:59:33,"23m - 25,003s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Makbuz/e-Mustahsil Uygulamasi/e-Mustahsil Makbuzlari/Departman Ata-Geri Al,Chrome 95.0.4638.69,,,2021-11-12 13:36:09,2021-11-12 13:37:17,"1m - 8,070s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 95.0.4638.69,,,2021-11-12 13:36:09,2021-11-12 13:36:18,"8,795s",PASSED
"runFeatureFile(""Include/features/e-Makbuz/e-Mustahsil Uygulamasi/e-Mustahsil Makbuzlari/Departman Ata-Geri Al.feature"")",Chrome 95.0.4638.69,,,2021-11-12 13:36:19,2021-11-12 13:37:16,"57,649s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 95.0.4638.69,,,2021-11-12 13:37:16,2021-11-12 13:37:17,"0,698s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Makbuz/e-Mustahsil Uygulamasi/e-Mustahsil Makbuzlari/Ekran Kontrolu,Chrome 95.0.4638.69,,,2021-11-12 13:37:17,2021-11-12 13:38:29,"1m - 11,638s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 95.0.4638.69,,,2021-11-12 13:37:17,2021-11-12 13:37:21,"3,725s",PASSED
"runFeatureFile(""Include/features/e-Makbuz/e-Mustahsil Uygulamasi/e-Mustahsil Makbuzlari/Ekran Kontrolu.feature"")",Chrome 95.0.4638.69,,,2021-11-12 13:37:21,2021-11-12 13:38:28,"1m - 6,573s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 95.0.4638.69,,,2021-11-12 13:38:28,2021-11-12 13:38:29,"0,817s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Makbuz/e-Mustahsil Uygulamasi/e-Mustahsil Makbuzlari/Goruntule,Chrome 95.0.4638.69,,,2021-11-12 13:38:29,2021-11-12 13:39:02,"33,164s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 95.0.4638.69,,,2021-11-12 13:38:29,2021-11-12 13:38:33,"3,977s",PASSED
"runFeatureFile(""Include/features/e-Makbuz/e-Mustahsil Uygulamasi/e-Mustahsil Makbuzlari/Goruntule.feature"")",Chrome 95.0.4638.69,,,2021-11-12 13:38:33,2021-11-12 13:39:01,"27,943s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 95.0.4638.69,,,2021-11-12 13:39:01,2021-11-12 13:39:02,"0,630s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Makbuz/e-Mustahsil Uygulamasi/e-Mustahsil Makbuzlari/Iptal Et-Geri Al,Chrome 95.0.4638.69,,,2021-11-12 13:39:02,2021-11-12 13:39:46,"43,903s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 95.0.4638.69,,,2021-11-12 13:39:02,2021-11-12 13:39:06,"4,241s",PASSED
"runFeatureFile(""Include/features/e-Makbuz/e-Mustahsil Uygulamasi/e-Mustahsil Makbuzlari/Iptal Et-Geri Al.feature"")",Chrome 95.0.4638.69,,,2021-11-12 13:39:07,2021-11-12 13:39:45,"38,213s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 95.0.4638.69,,,2021-11-12 13:39:45,2021-11-12 13:39:46,"0,810s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Makbuz/e-Mustahsil Uygulamasi/e-Mustahsil Makbuzlari/Izleme Kayitlari,Chrome 95.0.4638.69,,,2021-11-12 13:39:46,2021-11-12 13:40:39,"53,176s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 95.0.4638.69,,,2021-11-12 13:39:46,2021-11-12 13:39:50,"4,263s",PASSED
"runFeatureFile(""Include/features/e-Makbuz/e-Mustahsil Uygulamasi/e-Mustahsil Makbuzlari/Izleme Kayitlari.feature"")",Chrome 95.0.4638.69,,,2021-11-12 13:39:51,2021-11-12 13:40:38,"47,630s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 95.0.4638.69,,,2021-11-12 13:40:38,2021-11-12 13:40:39,"0,719s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Makbuz/e-Mustahsil Uygulamasi/e-Mustahsil Makbuzlari/Statu Ata,Chrome 95.0.4638.69,,,2021-11-12 13:40:39,2021-11-12 13:41:29,"49,616s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 95.0.4638.69,,,2021-11-12 13:40:39,2021-11-12 13:40:47,"7,555s",PASSED
"runFeatureFile(""Include/features/e-Makbuz/e-Mustahsil Uygulamasi/e-Mustahsil Makbuzlari/Statu Ata.feature"")",Chrome 95.0.4638.69,,,2021-11-12 13:40:47,2021-11-12 13:41:28,"40,773s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 95.0.4638.69,,,2021-11-12 13:41:28,2021-11-12 13:41:29,"0,645s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Makbuz/e-Mustahsil Uygulamasi/e-Mustahsil Makbuzlari/UBL,Chrome 95.0.4638.69,,,2021-11-12 13:41:29,2021-11-12 13:42:06,"36,790s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 95.0.4638.69,,,2021-11-12 13:41:29,2021-11-12 13:41:35,"5,763s",PASSED
"runFeatureFile(""Include/features/e-Makbuz/e-Mustahsil Uygulamasi/e-Mustahsil Makbuzlari/UBL.feature"")",Chrome 95.0.4638.69,,,2021-11-12 13:41:35,2021-11-12 13:42:05,"29,797s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 95.0.4638.69,,,2021-11-12 13:42:05,2021-11-12 13:42:06,"0,671s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Makbuz/e-Mustahsil Uygulamasi/e-Mustahsil Makbuzu Olusturma/Ekle,Chrome 95.0.4638.69,,,2021-11-12 13:42:06,2021-11-12 13:43:50,"1m - 44,048s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 95.0.4638.69,,,2021-11-12 13:42:06,2021-11-12 13:42:14,"8,431s",PASSED
"runFeatureFile(""Include/features/e-Makbuz/e-Mustahsil Uygulamasi/e-Mustahsil Makbuzu Olusturma/Ekle.feature"")",Chrome 95.0.4638.69,,,2021-11-12 13:42:14,2021-11-12 13:43:49,"1m - 34,431s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 95.0.4638.69,,,2021-11-12 13:43:49,2021-11-12 13:43:50,"0,709s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Makbuz/e-Mustahsil Uygulamasi/e-Mustahsil Makbuzu Olusturma/Ekran Kontrolu,Chrome 95.0.4638.69,,,2021-11-12 13:43:50,2021-11-12 13:44:27,"37,624s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 95.0.4638.69,,,2021-11-12 13:43:50,2021-11-12 13:43:56,"6,575s",PASSED
"runFeatureFile(""Include/features/e-Makbuz/e-Mustahsil Uygulamasi/e-Mustahsil Makbuzu Olusturma/Ekran Kontrolu.feature"")",Chrome 95.0.4638.69,,,2021-11-12 13:43:57,2021-11-12 13:44:26,"29,594s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 95.0.4638.69,,,2021-11-12 13:44:26,2021-11-12 13:44:27,"0,805s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Makbuz/e-Mustahsil Uygulamasi/e-Mustahsil Makbuzu Raporlari/Ekran Kontrolu,Chrome 95.0.4638.69,,,2021-11-12 13:44:27,2021-11-12 13:45:11,"43,478s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 95.0.4638.69,,,2021-11-12 13:44:27,2021-11-12 13:44:32,"4,535s",PASSED
"runFeatureFile(""Include/features/e-Makbuz/e-Mustahsil Uygulamasi/e-Mustahsil Makbuzu Raporlari/Ekran Kontrolu.feature"")",Chrome 95.0.4638.69,,,2021-11-12 13:44:32,2021-11-12 13:45:10,"37,574s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 95.0.4638.69,,,2021-11-12 13:45:10,2021-11-12 13:45:11,"0,803s",PASSED
,,,,,,,
