Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Okc_Islemleri,Chrome 95.0.4638.69,,,2021-11-12 11:10:05,2021-11-12 11:13:55,"3m - 50,817s",PASSED
,,,,,,,
Test Cases/Case Repository/OKC Islemleri/OKC Mali Raporlar/Ekran Kontrolu,Chrome 95.0.4638.69,,,2021-11-12 11:10:05,2021-11-12 11:11:09,"1m - 3,982s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 95.0.4638.69,,,2021-11-12 11:10:05,2021-11-12 11:10:19,"14,230s",PASSED
"runFeatureFile(""Include/features/OKC Islemleri/OKC Mali Raporlari/Ekran Kontrolu.feature"")",Chrome 95.0.4638.69,,,2021-11-12 11:10:20,2021-11-12 11:11:08,"48,478s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 95.0.4638.69,,,2021-11-12 11:11:08,2021-11-12 11:11:09,"0,686s",PASSED
,,,,,,,
Test Cases/Case Repository/OKC Islemleri/OKC Mali Raporlar/Izleme Kayitlari,Chrome 95.0.4638.69,,,2021-11-12 11:11:09,2021-11-12 11:11:53,"43,710s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 95.0.4638.69,,,2021-11-12 11:11:09,2021-11-12 11:11:14,"4,591s",PASSED
"runFeatureFile(""Include/features/OKC Islemleri/OKC Mali Raporlari/Izleme Kayitlari.feature"")",Chrome 95.0.4638.69,,,2021-11-12 11:11:14,2021-11-12 11:11:52,"38,004s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 95.0.4638.69,,,2021-11-12 11:11:52,2021-11-12 11:11:53,"0,668s",PASSED
,,,,,,,
Test Cases/Case Repository/OKC Islemleri/OKC Mali Raporlar/Rapor,Chrome 95.0.4638.69,,,2021-11-12 11:11:53,2021-11-12 11:12:34,"41,577s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 95.0.4638.69,,,2021-11-12 11:11:53,2021-11-12 11:12:03,"10,148s",PASSED
"runFeatureFile(""Include/features/OKC Islemleri/OKC Mali Raporlari/Rapor.feature"")",Chrome 95.0.4638.69,,,2021-11-12 11:12:03,2021-11-12 11:12:34,"30,428s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 95.0.4638.69,,,2021-11-12 11:12:34,2021-11-12 11:12:34,"0,647s",PASSED
,,,,,,,
Test Cases/Case Repository/OKC Islemleri/OKC Mali Raporlar/XML,Chrome 95.0.4638.69,,,2021-11-12 11:12:34,2021-11-12 11:13:11,"36,170s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 95.0.4638.69,,,2021-11-12 11:12:34,2021-11-12 11:12:39,"4,791s",PASSED
"runFeatureFile(""Include/features/OKC Islemleri/OKC Mali Raporlari/XML.feature"")",Chrome 95.0.4638.69,,,2021-11-12 11:12:40,2021-11-12 11:13:10,"30,308s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 95.0.4638.69,,,2021-11-12 11:13:10,2021-11-12 11:13:11,"0,667s",PASSED
,,,,,,,
Test Cases/Case Repository/OKC Islemleri/OKC Mali Raporlar/Excele Aktar,Chrome 95.0.4638.69,,,2021-11-12 11:13:11,2021-11-12 11:13:55,"44,847s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 95.0.4638.69,,,2021-11-12 11:13:11,2021-11-12 11:13:14,"3,330s",PASSED
"runFeatureFile(""Include/features/OKC Islemleri/OKC Mali Raporlari/Excele Aktar.feature"")",Chrome 95.0.4638.69,,,2021-11-12 11:13:14,2021-11-12 11:13:55,"40,368s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 95.0.4638.69,,,2021-11-12 11:13:55,2021-11-12 11:13:55,"0,628s",PASSED
