Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Regresyon-eArsiv-eMakbuz,Chrome 94.0.4606.81,,,2021-10-15 16:58:05,2021-10-15 17:35:38,"37m - 32,250s",FAILED
,,,,,,,
Test Cases/Case Repository/Regresyon/e-Arsiv/VKN-Elektronik-Hal Komisyoncu,Chrome 94.0.4606.81,,,2021-10-15 16:58:06,2021-10-15 17:00:32,"2m - 25,768s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 94.0.4606.81,,,2021-10-15 16:58:06,2021-10-15 16:58:16,"9,471s",PASSED
"runFeatureFile(""Include/features/Regresyon/e-Arsiv/VKN-Elektronik-Hal Komisyoncu.feature"")",Chrome 94.0.4606.81,,,2021-10-15 16:58:16,2021-10-15 17:00:31,"2m - 15,112s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 94.0.4606.81,,,2021-10-15 17:00:31,2021-10-15 17:00:32,"0,750s",PASSED
,,,,,,,
Test Cases/Case Repository/Regresyon/e-Arsiv/VKN-Elektronik-Hal Satis,Chrome 94.0.4606.81,,,2021-10-15 17:00:32,2021-10-15 17:01:38,"1m - 6,148s",FAILED
Start listener action : sampleBeforeTestSuite,Chrome 94.0.4606.81,,,2021-10-15 17:00:32,2021-10-15 17:00:37,"4,584s",PASSED
"runFeatureFile(""Include/features/Regresyon/e-Arsiv/VKN-Elektronik-Hal Satis.feature"")",Chrome 94.0.4606.81,,,2021-10-15 17:00:38,2021-10-15 17:01:38,"1m - 0,189s",FAILED
Start listener action : sampleAfterTestSuite,Chrome 94.0.4606.81,,,2021-10-15 17:01:38,2021-10-15 17:01:38,"0,678s",PASSED
,,,,,,,
Test Cases/Case Repository/Regresyon/e-Arsiv/VKN-Elektronik-Iade,Chrome 94.0.4606.81,,,2021-10-15 17:01:38,2021-10-15 17:03:43,"2m - 4,430s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 94.0.4606.81,,,2021-10-15 17:01:38,2021-10-15 17:01:43,"4,660s",PASSED
"runFeatureFile(""Include/features/Regresyon/e-Arsiv/VKN-Elektronik-Iade.feature"")",Chrome 94.0.4606.81,,,2021-10-15 17:01:44,2021-10-15 17:03:42,"1m - 58,258s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 94.0.4606.81,,,2021-10-15 17:03:42,2021-10-15 17:03:43,"0,793s",PASSED
,,,,,,,
Test Cases/Case Repository/Regresyon/e-Arsiv/VKN-Elektronik-Ihrac Kayitli,Chrome 94.0.4606.81,,,2021-10-15 17:03:43,2021-10-15 17:05:40,"1m - 56,666s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 94.0.4606.81,,,2021-10-15 17:03:43,2021-10-15 17:03:49,"6,011s",PASSED
