Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Okc_Islemleri,Chrome 94.0.4606.81,,,2021-10-14 17:32:54,2021-10-14 17:36:35,"3m - 40,232s",PASSED
,,,,,,,
Test Cases/Case Repository/OKC Islemleri/OKC Mali Raporlar/Ekran Kontrolu,Chrome 94.0.4606.81,,,2021-10-14 17:32:55,2021-10-14 17:33:55,"1m - 0,445s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 94.0.4606.81,,,2021-10-14 17:32:55,2021-10-14 17:33:03,"8,157s",PASSED
"runFeatureFile(""Include/features/OKC Islemleri/OKC Mali Raporlari/Ekran Kontrolu.feature"")",Chrome 94.0.4606.81,,,2021-10-14 17:33:04,2021-10-14 17:33:54,"50,546s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 94.0.4606.81,,,2021-10-14 17:33:54,2021-10-14 17:33:55,"0,951s",PASSED
,,,,,,,
Test Cases/Case Repository/OKC Islemleri/OKC Mali Raporlar/Izleme Kayitlari,Chrome 94.0.4606.81,,,2021-10-14 17:33:55,2021-10-14 17:34:44,"49,251s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 94.0.4606.81,,,2021-10-14 17:33:55,2021-10-14 17:34:00,"4,675s",PASSED
"runFeatureFile(""Include/features/OKC Islemleri/OKC Mali Raporlari/Izleme Kayitlari.feature"")",Chrome 94.0.4606.81,,,2021-10-14 17:34:01,2021-10-14 17:34:44,"43,104s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 94.0.4606.81,,,2021-10-14 17:34:44,2021-10-14 17:34:44,"0,757s",PASSED
,,,,,,,
Test Cases/Case Repository/OKC Islemleri/OKC Mali Raporlar/Rapor,Chrome 94.0.4606.81,,,2021-10-14 17:34:44,2021-10-14 17:35:17,"32,736s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 94.0.4606.81,,,2021-10-14 17:34:44,2021-10-14 17:34:48,"3,349s",PASSED
"runFeatureFile(""Include/features/OKC Islemleri/OKC Mali Raporlari/Rapor.feature"")",Chrome 94.0.4606.81,,,2021-10-14 17:34:48,2021-10-14 17:35:17,"28,137s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 94.0.4606.81,,,2021-10-14 17:35:17,2021-10-14 17:35:17,"0,685s",PASSED
,,,,,,,
Test Cases/Case Repository/OKC Islemleri/OKC Mali Raporlar/XML,Chrome 94.0.4606.81,,,2021-10-14 17:35:17,2021-10-14 17:35:51,"33,603s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 94.0.4606.81,,,2021-10-14 17:35:17,2021-10-14 17:35:21,"3,749s",PASSED
"runFeatureFile(""Include/features/OKC Islemleri/OKC Mali Raporlari/XML.feature"")",Chrome 94.0.4606.81,,,2021-10-14 17:35:22,2021-10-14 17:35:50,"28,605s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 94.0.4606.81,,,2021-10-14 17:35:50,2021-10-14 17:35:51,"0,707s",PASSED
,,,,,,,
Test Cases/Case Repository/OKC Islemleri/OKC Mali Raporlar/Excele Aktar,Chrome 94.0.4606.81,,,2021-10-14 17:35:51,2021-10-14 17:36:35,"43,661s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 94.0.4606.81,,,2021-10-14 17:35:51,2021-10-14 17:35:56,"4,738s",PASSED
"runFeatureFile(""Include/features/OKC Islemleri/OKC Mali Raporlari/Excele Aktar.feature"")",Chrome 94.0.4606.81,,,2021-10-14 17:35:56,2021-10-14 17:36:34,"37,610s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 94.0.4606.81,,,2021-10-14 17:36:34,2021-10-14 17:36:35,"0,665s",PASSED
