Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Firma_Yonetimi,Chrome 96.0.4664.45,,,2021-11-19 17:25:52,2021-11-19 17:33:59,"8m - 6,921s",PASSED
,,,,,,,
Test Cases/Case Repository/Firma Yonetimi/Yetki Yonetimi/Departman Tanimlari/Departman Ekle,Chrome 96.0.4664.45,,,2021-11-19 17:25:53,2021-11-19 17:26:36,"43,504s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 96.0.4664.45,,,2021-11-19 17:25:53,2021-11-19 17:25:59,"6,120s",PASSED
"runFeatureFile(""Include/features/Firma Yonetimi/Yetki Yonetimi/Departman Tanimlari/Departman Ekle.feature"")",Chrome 96.0.4664.45,,,2021-11-19 17:25:59,2021-11-19 17:26:35,"35,708s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 96.0.4664.45,,,2021-11-19 17:26:35,2021-11-19 17:26:36,"1,070s",PASSED
,,,,,,,
Test Cases/Case Repository/Firma Yonetimi/Yetki Yonetimi/Departman Tanimlari/Ekran Kontrolu,Chrome 96.0.4664.45,,,2021-11-19 17:26:36,2021-11-19 17:27:16,"39,528s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 96.0.4664.45,,,2021-11-19 17:26:36,2021-11-19 17:26:45,"8,535s",PASSED
"runFeatureFile(""Include/features/Firma Yonetimi/Yetki Yonetimi/Departman Tanimlari/Ekran Kontrolu.feature"")",Chrome 96.0.4664.45,,,2021-11-19 17:26:45,2021-11-19 17:27:15,"29,824s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 96.0.4664.45,,,2021-11-19 17:27:15,2021-11-19 17:27:16,"0,650s",PASSED
,,,,,,,
Test Cases/Case Repository/Firma Yonetimi/Yetki Yonetimi/Departman Tanimlari/Kural Tanimla/Kural Ekle,Chrome 96.0.4664.45,,,2021-11-19 17:27:16,2021-11-19 17:27:54,"38,043s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 96.0.4664.45,,,2021-11-19 17:27:16,2021-11-19 17:27:21,"5,223s",PASSED
"runFeatureFile(""Include/features/Firma Yonetimi/Yetki Yonetimi/Departman Tanimlari/Kural Tanimla/Kural Ekle.feature"")",Chrome 96.0.4664.45,,,2021-11-19 17:27:22,2021-11-19 17:27:53,"31,600s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 96.0.4664.45,,,2021-11-19 17:27:53,2021-11-19 17:27:54,"0,662s",PASSED
,,,,,,,
Test Cases/Case Repository/Firma Yonetimi/Yetki Yonetimi/Departman Tanimlari/Kural Tanimla/Kural Sil,Chrome 96.0.4664.45,,,2021-11-19 17:27:54,2021-11-19 17:28:27,"33,622s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 96.0.4664.45,,,2021-11-19 17:27:54,2021-11-19 17:27:58,"3,729s",PASSED
"runFeatureFile(""Include/features/Firma Yonetimi/Yetki Yonetimi/Departman Tanimlari/Kural Tanimla/Kural Sil.feature"")",Chrome 96.0.4664.45,,,2021-11-19 17:27:58,2021-11-19 17:28:26,"28,308s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 96.0.4664.45,,,2021-11-19 17:28:26,2021-11-19 17:28:27,"1,044s",PASSED
,,,,,,,
Test Cases/Case Repository/Firma Yonetimi/Yetki Yonetimi/Departman Tanimlari/Sil,Chrome 96.0.4664.45,,,2021-11-19 17:28:27,2021-11-19 17:29:08,"40,255s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 96.0.4664.45,,,2021-11-19 17:28:27,2021-11-19 17:28:35,"8,015s",PASSED
"runFeatureFile(""Include/features/Firma Yonetimi/Yetki Yonetimi/Departman Tanimlari/Sil.feature"")",Chrome 96.0.4664.45,,,2021-11-19 17:28:36,2021-11-19 17:29:07,"31,046s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 96.0.4664.45,,,2021-11-19 17:29:07,2021-11-19 17:29:08,"0,707s",PASSED
,,,,,,,
Test Cases/Case Repository/Firma Yonetimi/Yetki Yonetimi/Kullanici Tanimlari/Ekran Kontrolu,Chrome 96.0.4664.45,,,2021-11-19 17:29:08,2021-11-19 17:29:40,"32,154s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 96.0.4664.45,,,2021-11-19 17:29:08,2021-11-19 17:29:11,"3,739s",PASSED
"runFeatureFile(""Include/features/Firma Yonetimi/Yetki Yonetimi/Kullanici Tanimlari/Ekran Kontrolu.feature"")",Chrome 96.0.4664.45,,,2021-11-19 17:29:12,2021-11-19 17:29:39,"27,203s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 96.0.4664.45,,,2021-11-19 17:29:39,2021-11-19 17:29:40,"0,680s",PASSED
,,,,,,,
Test Cases/Case Repository/Firma Yonetimi/Yetki Yonetimi/Kullanici Tanimlari/Kullanici Ekle,Chrome 96.0.4664.45,,,2021-11-19 17:29:40,2021-11-19 17:30:22,"42,267s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 96.0.4664.45,,,2021-11-19 17:29:40,2021-11-19 17:29:45,"5,187s",PASSED
"runFeatureFile(""Include/features/Firma Yonetimi/Yetki Yonetimi/Kullanici Tanimlari/Kullanici Ekle.feature"")",Chrome 96.0.4664.45,,,2021-11-19 17:29:46,2021-11-19 17:30:21,"35,668s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 96.0.4664.45,,,2021-11-19 17:30:21,2021-11-19 17:30:22,"0,694s",PASSED
,,,,,,,
Test Cases/Case Repository/Firma Yonetimi/Yetki Yonetimi/Kullanici Tanimlari/Rol ve Departman Tanimla,Chrome 96.0.4664.45,,,2021-11-19 17:30:22,2021-11-19 17:31:03,"40,978s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 96.0.4664.45,,,2021-11-19 17:30:22,2021-11-19 17:30:28,"5,810s",PASSED
"runFeatureFile(""Include/features/Firma Yonetimi/Yetki Yonetimi/Kullanici Tanimlari/Rol ve Departman Tanimla.feature"")",Chrome 96.0.4664.45,,,2021-11-19 17:30:28,2021-11-19 17:31:03,"34,006s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 96.0.4664.45,,,2021-11-19 17:31:03,2021-11-19 17:31:03,"0,641s",PASSED
,,,,,,,
Test Cases/Case Repository/Firma Yonetimi/Yetki Yonetimi/Kullanici Tanimlari/Sil,Chrome 96.0.4664.45,,,2021-11-19 17:31:03,2021-11-19 17:31:37,"33,957s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 96.0.4664.45,,,2021-11-19 17:31:03,2021-11-19 17:31:07,"3,915s",PASSED
"runFeatureFile(""Include/features/Firma Yonetimi/Yetki Yonetimi/Kullanici Tanimlari/Sil.feature"")",Chrome 96.0.4664.45,,,2021-11-19 17:31:08,2021-11-19 17:31:36,"28,728s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 96.0.4664.45,,,2021-11-19 17:31:36,2021-11-19 17:31:37,"0,716s",PASSED
,,,,,,,
Test Cases/Case Repository/Firma Yonetimi/Yetki Yonetimi/Rol ve Yetki Tanimlari/Ekran Kontrolu,Chrome 96.0.4664.45,,,2021-11-19 17:31:37,2021-11-19 17:32:16,"39,251s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 96.0.4664.45,,,2021-11-19 17:31:37,2021-11-19 17:31:43,"6,043s",PASSED
"runFeatureFile(""Include/features/Firma Yonetimi/Yetki Yonetimi/Rol ve Yetki Tanimlari/Ekran Kontrolu.feature"")",Chrome 96.0.4664.45,,,2021-11-19 17:31:44,2021-11-19 17:32:16,"31,322s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 96.0.4664.45,,,2021-11-19 17:32:16,2021-11-19 17:32:16,"0,784s",PASSED
,,,,,,,
Test Cases/Case Repository/Firma Yonetimi/Yetki Yonetimi/Rol ve Yetki Tanimlari/Rol Ekle,Chrome 96.0.4664.45,,,2021-11-19 17:32:16,2021-11-19 17:32:55,"38,160s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 96.0.4664.45,,,2021-11-19 17:32:16,2021-11-19 17:32:22,"5,336s",PASSED
"runFeatureFile(""Include/features/Firma Yonetimi/Yetki Yonetimi/Rol ve Yetki Tanimlari/Rol Ekle.feature"")",Chrome 96.0.4664.45,,,2021-11-19 17:32:22,2021-11-19 17:32:54,"31,481s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 96.0.4664.45,,,2021-11-19 17:32:54,2021-11-19 17:32:55,"0,724s",PASSED
,,,,,,,
Test Cases/Case Repository/Firma Yonetimi/Yetki Yonetimi/Rol ve Yetki Tanimlari/Sil,Chrome 96.0.4664.45,,,2021-11-19 17:32:55,2021-11-19 17:33:25,"30,788s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 96.0.4664.45,,,2021-11-19 17:32:55,2021-11-19 17:32:59,"4,283s",PASSED
"runFeatureFile(""Include/features/Firma Yonetimi/Yetki Yonetimi/Rol ve Yetki Tanimlari/Sil.feature"")",Chrome 96.0.4664.45,,,2021-11-19 17:32:59,2021-11-19 17:33:25,"25,420s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 96.0.4664.45,,,2021-11-19 17:33:25,2021-11-19 17:33:25,"0,650s",PASSED
,,,,,,,
Test Cases/Case Repository/Firma Yonetimi/Yetki Yonetimi/Rol ve Yetki Tanimlari/Yetki Tanimla,Chrome 96.0.4664.45,,,2021-11-19 17:33:25,2021-11-19 17:33:59,"33,714s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 96.0.4664.45,,,2021-11-19 17:33:25,2021-11-19 17:33:31,"5,722s",PASSED
"runFeatureFile(""Include/features/Firma Yonetimi/Yetki Yonetimi/Rol ve Yetki Tanimlari/Yetki Tanimla.feature"")",Chrome 96.0.4664.45,,,2021-11-19 17:33:31,2021-11-19 17:33:58,"26,991s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 96.0.4664.45,,,2021-11-19 17:33:58,2021-11-19 17:33:59,"0,661s",PASSED
