Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Raporlar,Chrome 96.0.4664.45,,,2021-11-23 17:14:43,2021-11-23 17:18:53,"4m - 9,923s",PASSED
,,,,,,,
Test Cases/Case Repository/Raporlar/GIB Kullanici Listesi/Ekran Kontrolu,Chrome 96.0.4664.45,,,2021-11-23 17:14:43,2021-11-23 17:15:35,"52,490s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 96.0.4664.45,,,2021-11-23 17:14:43,2021-11-23 17:14:54,"11,226s",PASSED
"runFeatureFile(""Include/features/Raporlar/GIB Kullanici Listesi/Ekran Kontrolu.feature"")",Chrome 96.0.4664.45,,,2021-11-23 17:14:55,2021-11-23 17:15:35,"39,822s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 96.0.4664.45,,,2021-11-23 17:15:35,2021-11-23 17:15:35,"0,731s",PASSED
,,,,,,,
Test Cases/Case Repository/Raporlar/GIB Kullanici Listesi/Excel,Chrome 96.0.4664.45,,,2021-11-23 17:15:36,2021-11-23 17:16:05,"29,317s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 96.0.4664.45,,,2021-11-23 17:15:36,2021-11-23 17:15:40,"4,135s",PASSED
"runFeatureFile(""Include/features/Raporlar/GIB Kullanici Listesi/Excel.feature"")",Chrome 96.0.4664.45,,,2021-11-23 17:15:40,2021-11-23 17:16:04,"23,918s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 96.0.4664.45,,,2021-11-23 17:16:04,2021-11-23 17:16:05,"0,676s",PASSED
,,,,,,,
Test Cases/Case Repository/Raporlar/Izlenme Kayitlari/Ekran Kontrolu,Chrome 96.0.4664.45,,,2021-11-23 17:16:05,2021-11-23 17:16:50,"45,103s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 96.0.4664.45,,,2021-11-23 17:16:05,2021-11-23 17:16:11,"5,896s",PASSED
"runFeatureFile(""Include/features/Raporlar/Izlenme Kayitlari/Ekran Kontrolu.feature"")",Chrome 96.0.4664.45,,,2021-11-23 17:16:11,2021-11-23 17:16:49,"37,768s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 96.0.4664.45,,,2021-11-23 17:16:49,2021-11-23 17:16:50,"0,722s",PASSED
,,,,,,,
Test Cases/Case Repository/Raporlar/Kümülatif Kontrol Raporu/Ekran Kontrolü ve Excel Aktar,Chrome 96.0.4664.45,,,2021-11-23 17:16:50,2021-11-23 17:18:53,"2m - 2,662s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 96.0.4664.45,,,2021-11-23 17:16:50,2021-11-23 17:16:54,"3,874s",PASSED
"runFeatureFile(""Include/features/Raporlar/Kümülatif Kontör Raporu/Ekran Kontrolü ve Excel Aktar.feature"")",Chrome 96.0.4664.45,,,2021-11-23 17:16:55,2021-11-23 17:18:52,"1m - 57,165s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 96.0.4664.45,,,2021-11-23 17:18:52,2021-11-23 17:18:53,"0,726s",PASSED
