Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
e-Makbuz,Chrome 95.0.4638.69,,,2021-11-12 10:35:34,2021-11-12 10:59:59,"24m - 24,694s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Makbuz/e-Mustahsil Uygulamasi/e-Mustahsil Makbuzlari/Departman Ata-Geri Al,Chrome 95.0.4638.69,,,2021-11-12 10:35:35,2021-11-12 10:38:14,"2m - 39,263s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 95.0.4638.69,,,2021-11-12 10:35:35,2021-11-12 10:37:05,"1m - 29,641s",PASSED
"runFeatureFile(""Include/features/e-Makbuz/e-Mustahsil Uygulamasi/e-Mustahsil Makbuzlari/Departman Ata-Geri Al.feature"")",Chrome 95.0.4638.69,,,2021-11-12 10:37:05,2021-11-12 10:38:13,"1m - 8,241s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 95.0.4638.69,,,2021-11-12 10:38:13,2021-11-12 10:38:14,"0,761s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Makbuz/e-Mustahsil Uygulamasi/e-Mustahsil Makbuzlari/Ekran Kontrolu,Chrome 95.0.4638.69,,,2021-11-12 10:38:14,2021-11-12 10:39:30,"1m - 16,112s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 95.0.4638.69,,,2021-11-12 10:38:14,2021-11-12 10:38:20,"5,371s",PASSED
"runFeatureFile(""Include/features/e-Makbuz/e-Mustahsil Uygulamasi/e-Mustahsil Makbuzlari/Ekran Kontrolu.feature"")",Chrome 95.0.4638.69,,,2021-11-12 10:38:20,2021-11-12 10:39:30,"1m - 9,469s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 95.0.4638.69,,,2021-11-12 10:39:30,2021-11-12 10:39:30,"0,713s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Makbuz/e-Mustahsil Uygulamasi/e-Mustahsil Makbuzlari/Goruntule,Chrome 95.0.4638.69,,,2021-11-12 10:39:30,2021-11-12 10:40:21,"51,162s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 95.0.4638.69,,,2021-11-12 10:39:30,2021-11-12 10:39:35,"4,628s",PASSED
"runFeatureFile(""Include/features/e-Makbuz/e-Mustahsil Uygulamasi/e-Mustahsil Makbuzlari/Goruntule.feature"")",Chrome 95.0.4638.69,,,2021-11-12 10:39:35,2021-11-12 10:40:21,"45,314s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 95.0.4638.69,,,2021-11-12 10:40:21,2021-11-12 10:40:21,"0,702s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Makbuz/e-Mustahsil Uygulamasi/e-Mustahsil Makbuzlari/Iptal Et-Geri Al,Chrome 95.0.4638.69,,,2021-11-12 10:40:21,2021-11-12 10:41:03,"41,824s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 95.0.4638.69,,,2021-11-12 10:40:21,2021-11-12 10:40:25,"3,694s",PASSED
"runFeatureFile(""Include/features/e-Makbuz/e-Mustahsil Uygulamasi/e-Mustahsil Makbuzlari/Iptal Et-Geri Al.feature"")",Chrome 95.0.4638.69,,,2021-11-12 10:40:26,2021-11-12 10:41:03,"36,921s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 95.0.4638.69,,,2021-11-12 10:41:03,2021-11-12 10:41:03,"0,653s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Makbuz/e-Mustahsil Uygulamasi/e-Mustahsil Makbuzlari/Izleme Kayitlari,Chrome 95.0.4638.69,,,2021-11-12 10:41:03,2021-11-12 10:42:01,"57,343s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 95.0.4638.69,,,2021-11-12 10:41:03,2021-11-12 10:41:07,"3,946s",PASSED
"runFeatureFile(""Include/features/e-Makbuz/e-Mustahsil Uygulamasi/e-Mustahsil Makbuzlari/Izleme Kayitlari.feature"")",Chrome 95.0.4638.69,,,2021-11-12 10:41:08,2021-11-12 10:42:00,"52,375s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 95.0.4638.69,,,2021-11-12 10:42:00,2021-11-12 10:42:01,"0,654s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Makbuz/e-Mustahsil Uygulamasi/e-Mustahsil Makbuzlari/Statu Ata,Chrome 95.0.4638.69,,,2021-11-12 10:42:01,2021-11-12 10:42:42,"41,777s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 95.0.4638.69,,,2021-11-12 10:42:01,2021-11-12 10:42:04,"3,697s",PASSED
"runFeatureFile(""Include/features/e-Makbuz/e-Mustahsil Uygulamasi/e-Mustahsil Makbuzlari/Statu Ata.feature"")",Chrome 95.0.4638.69,,,2021-11-12 10:42:05,2021-11-12 10:42:42,"36,818s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 95.0.4638.69,,,2021-11-12 10:42:42,2021-11-12 10:42:42,"0,726s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Makbuz/e-Mustahsil Uygulamasi/e-Mustahsil Makbuzlari/UBL,Chrome 95.0.4638.69,,,2021-11-12 10:42:42,2021-11-12 10:43:16,"33,927s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 95.0.4638.69,,,2021-11-12 10:42:42,2021-11-12 10:42:47,"4,656s",PASSED
"runFeatureFile(""Include/features/e-Makbuz/e-Mustahsil Uygulamasi/e-Mustahsil Makbuzlari/UBL.feature"")",Chrome 95.0.4638.69,,,2021-11-12 10:42:48,2021-11-12 10:43:16,"28,000s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 95.0.4638.69,,,2021-11-12 10:43:16,2021-11-12 10:43:16,"0,671s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Makbuz/e-Mustahsil Uygulamasi/e-Mustahsil Makbuzu Olusturma/Ekle,Chrome 95.0.4638.69,,,2021-11-12 10:43:16,2021-11-12 10:44:58,"1m - 41,831s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 95.0.4638.69,,,2021-11-12 10:43:16,2021-11-12 10:43:20,"3,950s",PASSED
"runFeatureFile(""Include/features/e-Makbuz/e-Mustahsil Uygulamasi/e-Mustahsil Makbuzu Olusturma/Ekle.feature"")",Chrome 95.0.4638.69,,,2021-11-12 10:43:21,2021-11-12 10:44:58,"1m - 36,797s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 95.0.4638.69,,,2021-11-12 10:44:58,2021-11-12 10:44:58,"0,667s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Makbuz/e-Mustahsil Uygulamasi/e-Mustahsil Makbuzu Olusturma/Ekran Kontrolu,Chrome 95.0.4638.69,,,2021-11-12 10:44:58,2021-11-12 10:45:33,"34,691s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 95.0.4638.69,,,2021-11-12 10:44:58,2021-11-12 10:45:03,"4,490s",PASSED
"runFeatureFile(""Include/features/e-Makbuz/e-Mustahsil Uygulamasi/e-Mustahsil Makbuzu Olusturma/Ekran Kontrolu.feature"")",Chrome 95.0.4638.69,,,2021-11-12 10:45:03,2021-11-12 10:45:32,"28,994s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 95.0.4638.69,,,2021-11-12 10:45:32,2021-11-12 10:45:33,"0,650s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Makbuz/e-Mustahsil Uygulamasi/e-Mustahsil Makbuzu Raporlari/Ekran Kontrolu,Chrome 95.0.4638.69,,,2021-11-12 10:45:33,2021-11-12 10:46:16,"43,275s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 95.0.4638.69,,,2021-11-12 10:45:33,2021-11-12 10:45:37,"3,663s",PASSED
"runFeatureFile(""Include/features/e-Makbuz/e-Mustahsil Uygulamasi/e-Mustahsil Makbuzu Raporlari/Ekran Kontrolu.feature"")",Chrome 95.0.4638.69,,,2021-11-12 10:45:37,2021-11-12 10:46:16,"38,245s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 95.0.4638.69,,,2021-11-12 10:46:16,2021-11-12 10:46:16,"0,670s",PASSED
,,,,,,,
