Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Ayarlar,Chrome 95.0.4638.69,,,2021-11-12 17:38:46,2021-11-12 17:53:17,"14m - 31,155s",FAILED
,,,,,,,
Test Cases/Case Repository/Ayarlar/Araclar/Adres Defteri/Buton Kontrolu,Chrome 95.0.4638.69,,,2021-11-12 17:38:46,2021-11-12 17:39:25,"38,823s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 95.0.4638.69,,,2021-11-12 17:38:46,2021-11-12 17:38:54,"7,324s",PASSED
"runFeatureFile(""Include/features/Ayarlar/Araclar/Adres Defteri/Buton Kontrolu.feature"")",Chrome 95.0.4638.69,,,2021-11-12 17:38:54,2021-11-12 17:39:24,"30,153s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 95.0.4638.69,,,2021-11-12 17:39:24,2021-11-12 17:39:25,"0,650s",PASSED
,,,,,,,
Test Cases/Case Repository/Ayarlar/Araclar/Adres Defteri/Ekle,Chrome 95.0.4638.69,,,2021-11-12 17:39:25,2021-11-12 17:40:16,"51,268s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 95.0.4638.69,,,2021-11-12 17:39:25,2021-11-12 17:39:29,"4,142s",PASSED
"runFeatureFile(""Include/features/Ayarlar/Araclar/Adres Defteri/Ekle.feature"")",Chrome 95.0.4638.69,,,2021-11-12 17:39:30,2021-11-12 17:40:16,"45,926s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 95.0.4638.69,,,2021-11-12 17:40:16,2021-11-12 17:40:16,"0,685s",PASSED
,,,,,,,
Test Cases/Case Repository/Ayarlar/Araclar/Adres Defteri/Degistir,Chrome 95.0.4638.69,,,2021-11-12 17:40:16,2021-11-12 17:41:16,"59,244s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 95.0.4638.69,,,2021-11-12 17:40:16,2021-11-12 17:40:20,"3,503s",PASSED
"runFeatureFile(""Include/features/Ayarlar/Araclar/Adres Defteri/Degistir.feature"")",Chrome 95.0.4638.69,,,2021-11-12 17:40:20,2021-11-12 17:41:15,"54,613s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 95.0.4638.69,,,2021-11-12 17:41:15,2021-11-12 17:41:16,"0,678s",PASSED
,,,,,,,
Test Cases/Case Repository/Ayarlar/Araclar/Firma Bilgileri/Firma Bilgileri,Chrome 95.0.4638.69,,,2021-11-12 17:41:16,2021-11-12 17:41:49,"33,743s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 95.0.4638.69,,,2021-11-12 17:41:16,2021-11-12 17:41:23,"6,936s",PASSED
"runFeatureFile(""Include/features/Ayarlar/Araclar/Firma Bilgileri/Firma Bilgileri.feature"")",Chrome 95.0.4638.69,,,2021-11-12 17:41:23,2021-11-12 17:41:49,"25,685s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 95.0.4638.69,,,2021-11-12 17:41:49,2021-11-12 17:41:49,"0,676s",PASSED
,,,,,,,
Test Cases/Case Repository/Ayarlar/Araclar/Firma Bilgileri/On ek icin yeni yil,Chrome 95.0.4638.69,,,2021-11-12 17:41:49,2021-11-12 17:42:23,"33,364s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 95.0.4638.69,,,2021-11-12 17:41:49,2021-11-12 17:41:55,"5,140s",PASSED
"runFeatureFile(""Include/features/Ayarlar/Araclar/Firma Bilgileri/On ek icin yeni yil.feature"")",Chrome 95.0.4638.69,,,2021-11-12 17:41:55,2021-11-12 17:42:22,"26,647s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 95.0.4638.69,,,2021-11-12 17:42:22,2021-11-12 17:42:23,"0,663s",PASSED
,,,,,,,
Test Cases/Case Repository/Ayarlar/Gorsel Tasarim/Hazir Tasarim Araci/e-Fatura/Buton Kontrolu,Chrome 95.0.4638.69,,,2021-11-12 17:42:23,2021-11-12 17:43:03,"40,228s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 95.0.4638.69,,,2021-11-12 17:42:23,2021-11-12 17:42:28,"5,428s",PASSED
"runFeatureFile(""Include/features/Ayarlar/Gorsel Tasarimlar/Hazir Tasarim Araci/e-Fatura/Buton Kontrolu.feature"")",Chrome 95.0.4638.69,,,2021-11-12 17:42:29,2021-11-12 17:43:02,"33,250s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 95.0.4638.69,,,2021-11-12 17:43:02,2021-11-12 17:43:03,"0,770s",PASSED
,,,,,,,
Test Cases/Case Repository/Ayarlar/Gorsel Tasarim/Hazir Tasarim Araci/e-Fatura/On Deger Ata,Chrome 95.0.4638.69,,,2021-11-12 17:43:03,2021-11-12 17:43:37,"34,258s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 95.0.4638.69,,,2021-11-12 17:43:03,2021-11-12 17:43:07,"3,521s",PASSED
"runFeatureFile(""Include/features/Ayarlar/Gorsel Tasarimlar/Hazir Tasarim Araci/e-Fatura/On Deger Ata.feature"")",Chrome 95.0.4638.69,,,2021-11-12 17:43:07,2021-11-12 17:43:37,"29,258s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 95.0.4638.69,,,2021-11-12 17:43:37,2021-11-12 17:43:37,"0,681s",PASSED
,,,,,,,
Test Cases/Case Repository/Ayarlar/Gorsel Tasarim/Hazir Tasarim Araci/e-Fatura/Onizleme,Chrome 95.0.4638.69,,,2021-11-12 17:43:37,2021-11-12 17:44:09,"31,973s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 95.0.4638.69,,,2021-11-12 17:43:37,2021-11-12 17:43:41,"3,805s",PASSED
"runFeatureFile(""Include/features/Ayarlar/Gorsel Tasarimlar/Hazir Tasarim Araci/e-Fatura/Onizleme.feature"")",Chrome 95.0.4638.69,,,2021-11-12 17:43:42,2021-11-12 17:44:09,"26,656s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 95.0.4638.69,,,2021-11-12 17:44:09,2021-11-12 17:44:09,"0,691s",PASSED
,,,,,,,
Test Cases/Case Repository/Ayarlar/Gorsel Tasarim/Hazir Tasarim Araci/e-Fatura/Tasarimi Indir,Chrome 95.0.4638.69,,,2021-11-12 17:44:09,2021-11-12 17:44:41,"31,465s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 95.0.4638.69,,,2021-11-12 17:44:09,2021-11-12 17:44:13,"4,213s",PASSED
"runFeatureFile(""Include/features/Ayarlar/Gorsel Tasarimlar/Hazir Tasarim Araci/e-Fatura/Tasarimi Indir.feature"")",Chrome 95.0.4638.69,,,2021-11-12 17:44:14,2021-11-12 17:44:40,"25,976s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 95.0.4638.69,,,2021-11-12 17:44:40,2021-11-12 17:44:41,"0,662s",PASSED
,,,,,,,
Test Cases/Case Repository/Ayarlar/Gorsel Tasarim/Tasarim Araclari/Buton Kontrolu,Chrome 95.0.4638.69,,,2021-11-12 17:44:41,2021-11-12 17:45:21,"40,040s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 95.0.4638.69,,,2021-11-12 17:44:41,2021-11-12 17:44:45,"4,190s",PASSED
"runFeatureFile(""Include/features/Ayarlar/Gorsel Tasarimlar/Tasarim Araclari/Buton Kontrolu.feature"")",Chrome 95.0.4638.69,,,2021-11-12 17:44:45,2021-11-12 17:45:20,"34,510s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 95.0.4638.69,,,2021-11-12 17:45:20,2021-11-12 17:45:21,"0,768s",PASSED
,,,,,,,
Test Cases/Case Repository/Ayarlar/Gorsel Tasarim/Tasarim Araclari/Filtre Kontrolu,Chrome 95.0.4638.69,,,2021-11-12 17:45:21,2021-11-12 17:46:02,"41,204s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 95.0.4638.69,,,2021-11-12 17:45:21,2021-11-12 17:45:26,"4,782s",PASSED
"runFeatureFile(""Include/features/Ayarlar/Gorsel Tasarimlar/Tasarim Araclari/Filtre Kontrolu.feature"")",Chrome 95.0.4638.69,,,2021-11-12 17:45:26,2021-11-12 17:46:01,"35,088s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 95.0.4638.69,,,2021-11-12 17:46:01,2021-11-12 17:46:02,"0,674s",PASSED
,,,,,,,
Test Cases/Case Repository/Ayarlar/Gorsel Tasarim/Tasarim Araclari/Guncelle,Chrome 95.0.4638.69,,,2021-11-12 17:46:02,2021-11-12 17:47:01,"59,315s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 95.0.4638.69,,,2021-11-12 17:46:02,2021-11-12 17:46:06,"3,824s",PASSED
"runFeatureFile(""Include/features/Ayarlar/Gorsel Tasarimlar/Tasarim Araclari/Guncelle.feature"")",Chrome 95.0.4638.69,,,2021-11-12 17:46:06,2021-11-12 17:47:01,"54,294s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 95.0.4638.69,,,2021-11-12 17:47:01,2021-11-12 17:47:01,"0,653s",PASSED
,,,,,,,
Test Cases/Case Repository/Ayarlar/Gorsel Tasarim/Tasarim Araclari/Indir,Chrome 95.0.4638.69,,,2021-11-12 17:47:01,2021-11-12 17:47:45,"44,097s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 95.0.4638.69,,,2021-11-12 17:47:01,2021-11-12 17:47:06,"5,059s",PASSED
"runFeatureFile(""Include/features/Ayarlar/Gorsel Tasarimlar/Tasarim Araclari/Indir.feature"")",Chrome 95.0.4638.69,,,2021-11-12 17:47:07,2021-11-12 17:47:45,"37,766s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 95.0.4638.69,,,2021-11-12 17:47:45,2021-11-12 17:47:45,"0,783s",PASSED
,,,,,,,
Test Cases/Case Repository/Ayarlar/Gorsel Tasarim/Tasarim Araclari/Kopyala,Chrome 95.0.4638.69,,,2021-11-12 17:47:45,2021-11-12 17:48:33,"47,170s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 95.0.4638.69,,,2021-11-12 17:47:45,2021-11-12 17:47:49,"4,043s",PASSED
"runFeatureFile(""Include/features/Ayarlar/Gorsel Tasarimlar/Tasarim Araclari/Kopyala.feature"")",Chrome 95.0.4638.69,,,2021-11-12 17:47:50,2021-11-12 17:48:32,"41,904s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 95.0.4638.69,,,2021-11-12 17:48:32,2021-11-12 17:48:33,"0,713s",PASSED
,,,,,,,
Test Cases/Case Repository/Ayarlar/Gorsel Tasarim/Tasarim Araclari/On Deger Ata,Chrome 95.0.4638.69,,,2021-11-12 17:48:33,2021-11-12 17:49:23,"50,813s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 95.0.4638.69,,,2021-11-12 17:48:33,2021-11-12 17:48:39,"6,238s",PASSED
"runFeatureFile(""Include/features/Ayarlar/Gorsel Tasarimlar/Tasarim Araclari/On Deger Ata.feature"")",Chrome 95.0.4638.69,,,2021-11-12 17:48:39,2021-11-12 17:49:23,"43,344s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 95.0.4638.69,,,2021-11-12 17:49:23,2021-11-12 17:49:23,"0,836s",PASSED
,,,,,,,
Test Cases/Case Repository/Ayarlar/Gorsel Tasarim/Tasarim Araclari/Tasarla e-Fatura,Chrome 95.0.4638.69,,,2021-11-12 17:49:23,2021-11-12 17:50:22,"58,411s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 95.0.4638.69,,,2021-11-12 17:49:23,2021-11-12 17:49:32,"8,283s",PASSED
"runFeatureFile(""Include/features/Ayarlar/Gorsel Tasarimlar/Tasarim Araclari/Tasarla e-Fatura.feature"")",Chrome 95.0.4638.69,,,2021-11-12 17:49:33,2021-11-12 17:50:21,"48,587s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 95.0.4638.69,,,2021-11-12 17:50:21,2021-11-12 17:50:22,"0,727s",PASSED
,,,,,,,
Test Cases/Case Repository/Ayarlar/Gorsel Tasarim/Tasarim Araclari/Tasarla e-Arsiv,Chrome 95.0.4638.69,,,2021-11-12 17:50:22,2021-11-12 17:51:15,"53,081s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 95.0.4638.69,,,2021-11-12 17:50:22,2021-11-12 17:50:26,"4,332s",PASSED
"runFeatureFile(""Include/features/Ayarlar/Gorsel Tasarimlar/Tasarim Araclari/Tasarla e-Arsiv.feature"")",Chrome 95.0.4638.69,,,2021-11-12 17:50:27,2021-11-12 17:51:14,"47,359s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 95.0.4638.69,,,2021-11-12 17:51:14,2021-11-12 17:51:15,"0,665s",PASSED
,,,,,,,
Test Cases/Case Repository/Ayarlar/Gorsel Tasarim/Tasarim Araclari/Tasarla e-Irsaliye,Chrome 95.0.4638.69,,,2021-11-12 17:51:15,2021-11-12 17:52:03,"48,502s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 95.0.4638.69,,,2021-11-12 17:51:15,2021-11-12 17:51:19,"4,402s",PASSED
"runFeatureFile(""Include/features/Ayarlar/Gorsel Tasarimlar/Tasarim Araclari/Tasarla e-Irsaliye.feature"")",Chrome 95.0.4638.69,,,2021-11-12 17:51:20,2021-11-12 17:52:03,"42,824s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 95.0.4638.69,,,2021-11-12 17:52:03,2021-11-12 17:52:03,"0,660s",PASSED
,,,,,,,
Test Cases/Case Repository/Ayarlar/Gorsel Tasarim/Tasarim Araclari/Sil,Chrome 95.0.4638.69,,,2021-11-12 17:52:04,2021-11-12 17:52:39,"35,370s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 95.0.4638.69,,,2021-11-12 17:52:04,2021-11-12 17:52:08,"4,848s",PASSED
"runFeatureFile(""Include/features/Ayarlar/Gorsel Tasarimlar/Tasarim Araclari/Sil.feature"")",Chrome 95.0.4638.69,,,2021-11-12 17:52:09,2021-11-12 17:52:38,"29,423s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 95.0.4638.69,,,2021-11-12 17:52:38,2021-11-12 17:52:39,"0,670s",PASSED
,,,,,,,
Test Cases/Case Repository/Ayarlar/Gorsel Tasarim/Tasarim Araclari/Yukle e-Fatura,Chrome 95.0.4638.69,,,2021-11-12 17:52:39,2021-11-12 17:53:17,"37,892s",FAILED
Start listener action : sampleBeforeTestSuite,Chrome 95.0.4638.69,,,2021-11-12 17:52:39,2021-11-12 17:52:43,"4,178s",PASSED
"runFeatureFile(""Include/features/Ayarlar/Gorsel Tasarimlar/Tasarim Araclari/Yukle e-Fatura.feature"")",Chrome 95.0.4638.69,,,2021-11-12 17:52:44,2021-11-12 17:53:16,"32,560s",FAILED
Start listener action : sampleAfterTestSuite,Chrome 95.0.4638.69,,,2021-11-12 17:53:16,2021-11-12 17:53:17,"0,666s",PASSED
