Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
ExceleAktarVeTopluIndirme,Chrome 94.0.4606.81,,,2021-10-15 17:13:55,2021-10-15 17:35:16,"21m - 21,129s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/Gelen Kutusu/Faturalar/Excele Aktar,Chrome 94.0.4606.81,,,2021-10-15 17:13:55,2021-10-15 17:15:05,"1m - 9,433s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 94.0.4606.81,,,2021-10-15 17:13:55,2021-10-15 17:14:03,"7,119s",PASSED
"runFeatureFile(""Include/features/e-Fatura/Gelen Kutusu/Faturalar/Excele Aktar.feature"")",Chrome 94.0.4606.81,,,2021-10-15 17:14:03,2021-10-15 17:15:04,"1m - 0,903s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 94.0.4606.81,,,2021-10-15 17:15:04,2021-10-15 17:15:05,"0,709s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/Gelen Kutusu/Faturalar/Toplu Indirme,Chrome 94.0.4606.81,,,2021-10-15 17:15:05,2021-10-15 17:16:11,"1m - 6,533s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 94.0.4606.81,,,2021-10-15 17:15:05,2021-10-15 17:15:08,"3,272s",PASSED
"runFeatureFile(""Include/features/e-Fatura/Gelen Kutusu/Faturalar/Toplu Indirme.feature"")",Chrome 94.0.4606.81,,,2021-10-15 17:15:09,2021-10-15 17:16:11,"1m - 2,037s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 94.0.4606.81,,,2021-10-15 17:16:11,2021-10-15 17:16:11,"0,716s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/Gelen Kutusu/Uygulama Yanitlari/Excele Aktar,Chrome 94.0.4606.81,,,2021-10-15 17:16:11,2021-10-15 17:17:00,"48,980s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 94.0.4606.81,,,2021-10-15 17:16:11,2021-10-15 17:16:15,"3,850s",PASSED
"runFeatureFile(""Include/features/e-Fatura/Gelen Kutusu/Uygulama Yanitlari/Excele Aktar.feature"")",Chrome 94.0.4606.81,,,2021-10-15 17:16:16,2021-10-15 17:17:00,"43,829s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 94.0.4606.81,,,2021-10-15 17:17:00,2021-10-15 17:17:00,"0,657s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/Gelen Kutusu/Uygulama Yanitlari/Toplu Indirme,Chrome 94.0.4606.81,,,2021-10-15 17:17:00,2021-10-15 17:18:01,"1m - 0,388s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 94.0.4606.81,,,2021-10-15 17:17:00,2021-10-15 17:17:04,"3,358s",PASSED
"runFeatureFile(""Include/features/e-Fatura/Gelen Kutusu/Uygulama Yanitlari/Toplu Indirme.feature"")",Chrome 94.0.4606.81,,,2021-10-15 17:17:04,2021-10-15 17:18:00,"55,870s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 94.0.4606.81,,,2021-10-15 17:18:00,2021-10-15 17:18:01,"0,669s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/Giden Kutusu/Faturalar/Excele Aktar,Chrome 94.0.4606.81,,,2021-10-15 17:18:01,2021-10-15 17:18:52,"51,543s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 94.0.4606.81,,,2021-10-15 17:18:01,2021-10-15 17:18:05,"4,067s",PASSED
"runFeatureFile(""Include/features/e-Fatura/Giden Kutusu/Faturalar/Excele Aktar.feature"")",Chrome 94.0.4606.81,,,2021-10-15 17:18:05,2021-10-15 17:18:52,"46,276s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 94.0.4606.81,,,2021-10-15 17:18:52,2021-10-15 17:18:52,"0,679s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/Giden Kutusu/Faturalar/Toplu Indirme,Chrome 94.0.4606.81,,,2021-10-15 17:18:52,2021-10-15 17:19:55,"1m - 2,264s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 94.0.4606.81,,,2021-10-15 17:18:52,2021-10-15 17:18:56,"4,049s",PASSED
"runFeatureFile(""Include/features/e-Fatura/Giden Kutusu/Faturalar/Toplu Indirme.feature"")",Chrome 94.0.4606.81,,,2021-10-15 17:18:57,2021-10-15 17:19:54,"57,032s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 94.0.4606.81,,,2021-10-15 17:19:54,2021-10-15 17:19:55,"0,735s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/Giden Kutusu/Uygulama Yanitlari/Excele Aktar,Chrome 94.0.4606.81,,,2021-10-15 17:19:55,2021-10-15 17:20:47,"52,534s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 94.0.4606.81,,,2021-10-15 17:19:55,2021-10-15 17:19:59,"4,398s",PASSED
"runFeatureFile(""Include/features/e-Fatura/Giden Kutusu/Uygulama Yanıtlari/Excele Aktar.feature"")",Chrome 94.0.4606.81,,,2021-10-15 17:19:59,2021-10-15 17:20:46,"46,895s",PASSED
