Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
e-Fatura,Chrome 94.0.4606.81,,,2021-10-15 16:58:05,2021-10-15 17:18:49,"20m - 44,242s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/e-Fatura Araclari/e-Fatura Olusturma/Ekle/VKN-Temel Fatura-Satis Tipinde,Chrome 94.0.4606.81,,,2021-10-15 16:58:06,2021-10-15 17:00:33,"2m - 26,551s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 94.0.4606.81,,,2021-10-15 16:58:06,2021-10-15 16:58:15,"8,708s",PASSED
"runFeatureFile(""Include/features/e-Fatura/e-Fatura Araclari/e-Fatura Olusturma/Ekle/VKN-Temel Fatura-Satis Tipinde.feature"")",Chrome 94.0.4606.81,,,2021-10-15 16:58:15,2021-10-15 17:00:32,"2m - 16,459s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 94.0.4606.81,,,2021-10-15 17:00:32,2021-10-15 17:00:33,"0,753s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/e-Fatura Araclari/e-Fatura Olusturma/Ekran Kontrolu,Chrome 94.0.4606.81,,,2021-10-15 17:00:33,2021-10-15 17:01:10,"37,368s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 94.0.4606.81,,,2021-10-15 17:00:33,2021-10-15 17:00:37,"4,435s",PASSED
"runFeatureFile(""Include/features/e-Fatura/e-Fatura Araclari/e-Fatura Olusturma/Ekran Kontrolu.feature"")",Chrome 94.0.4606.81,,,2021-10-15 17:00:38,2021-10-15 17:01:09,"31,680s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 94.0.4606.81,,,2021-10-15 17:01:09,2021-10-15 17:01:10,"0,634s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/e-Fatura Araclari/e-Fatura Taslak/Ekran Kontrolu,Chrome 94.0.4606.81,,,2021-10-15 17:01:10,2021-10-15 17:01:49,"39,379s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 94.0.4606.81,,,2021-10-15 17:01:10,2021-10-15 17:01:16,"5,835s",PASSED
"runFeatureFile(""Include/features/e-Fatura/e-Fatura Araclari/e-Fatura Taslak/Ekran Kontrolu.feature"")",Chrome 94.0.4606.81,,,2021-10-15 17:01:16,2021-10-15 17:01:49,"32,129s",PASSED
