Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Zarflar,Chrome 96.0.4664.45,,,2021-11-23 16:59:39,2021-11-23 17:16:54,"17m - 14,720s",PASSED
,,,,,,,
Test Cases/Case Repository/Zarflar/Gelen Zarflar/Ekran Kontrolu,Chrome 96.0.4664.45,,,2021-11-23 16:59:39,2021-11-23 17:00:59,"1m - 19,437s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 96.0.4664.45,,,2021-11-23 16:59:39,2021-11-23 16:59:51,"11,698s",PASSED
"runFeatureFile(""Include/features/Zarflar/Gelen Zarflar/Ekran Kontrolu.feature"")",Chrome 96.0.4664.45,,,2021-11-23 16:59:52,2021-11-23 17:00:58,"1m - 6,286s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 96.0.4664.45,,,2021-11-23 17:00:58,2021-11-23 17:00:59,"0,686s",PASSED
,,,,,,,
Test Cases/Case Repository/Zarflar/Gelen Zarflar/Indir,Chrome 96.0.4664.45,,,2021-11-23 17:00:59,2021-11-23 17:01:40,"41,343s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 96.0.4664.45,,,2021-11-23 17:00:59,2021-11-23 17:01:04,"4,835s",PASSED
"runFeatureFile(""Include/features/Zarflar/Gelen Zarflar/Indir.feature"")",Chrome 96.0.4664.45,,,2021-11-23 17:01:04,2021-11-23 17:01:39,"35,055s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 96.0.4664.45,,,2021-11-23 17:01:39,2021-11-23 17:01:40,"0,719s",PASSED
,,,,,,,
Test Cases/Case Repository/Zarflar/Gelen Zarflar/Izleme Kayitlari,Chrome 96.0.4664.45,,,2021-11-23 17:01:40,2021-11-23 17:02:31,"50,558s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 96.0.4664.45,,,2021-11-23 17:01:40,2021-11-23 17:01:45,"4,420s",PASSED
"runFeatureFile(""Include/features/Zarflar/Gelen Zarflar/Izleme Kayitlari.feature"")",Chrome 96.0.4664.45,,,2021-11-23 17:01:45,2021-11-23 17:02:30,"44,633s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 96.0.4664.45,,,2021-11-23 17:02:30,2021-11-23 17:02:31,"0,716s",PASSED
,,,,,,,
Test Cases/Case Repository/Zarflar/Gelen Zarflar/Tablodaki Verinin Irsaliyeleri,Chrome 96.0.4664.45,,,2021-11-23 17:02:31,2021-11-23 17:05:46,"3m - 15,676s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 96.0.4664.45,,,2021-11-23 17:02:31,2021-11-23 17:02:35,"4,378s",PASSED
"runFeatureFile(""Include/features/Zarflar/Gelen Zarflar/Tablodaki Verinin Butonlari.feature"")",Chrome 96.0.4664.45,,,2021-11-23 17:02:36,2021-11-23 17:05:46,"3m - 10,014s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 96.0.4664.45,,,2021-11-23 17:05:46,2021-11-23 17:05:46,"0,751s",PASSED
,,,,,,,
Test Cases/Case Repository/Zarflar/Gelen Zarflar/UBL-Goster,Chrome 96.0.4664.45,,,2021-11-23 17:05:46,2021-11-23 17:06:25,"38,585s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 96.0.4664.45,,,2021-11-23 17:05:46,2021-11-23 17:05:52,"5,555s",PASSED
"runFeatureFile(""Include/features/Zarflar/Gelen Zarflar/UBL-Goster.feature"")",Chrome 96.0.4664.45,,,2021-11-23 17:05:53,2021-11-23 17:06:24,"31,734s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 96.0.4664.45,,,2021-11-23 17:06:24,2021-11-23 17:06:25,"0,673s",PASSED
,,,,,,,
Test Cases/Case Repository/Zarflar/Giden Zarflar/Ekran Kontrolu,Chrome 96.0.4664.45,,,2021-11-23 17:06:25,2021-11-23 17:07:26,"1m - 1,232s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 96.0.4664.45,,,2021-11-23 17:06:25,2021-11-23 17:06:29,"3,700s",PASSED
"runFeatureFile(""Include/features/Zarflar/Giden Zarflar/Ekran Kontrolu.feature"")",Chrome 96.0.4664.45,,,2021-11-23 17:06:29,2021-11-23 17:07:26,"56,083s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 96.0.4664.45,,,2021-11-23 17:07:26,2021-11-23 17:07:26,"0,693s",PASSED
,,,,,,,
Test Cases/Case Repository/Zarflar/Giden Zarflar/GIB,Chrome 96.0.4664.45,,,2021-11-23 17:07:26,2021-11-23 17:08:08,"41,910s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 96.0.4664.45,,,2021-11-23 17:07:26,2021-11-23 17:07:34,"8,237s",PASSED
"runFeatureFile(""Include/features/Zarflar/Giden Zarflar/GIB.feature"")",Chrome 96.0.4664.45,,,2021-11-23 17:07:35,2021-11-23 17:08:08,"32,578s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 96.0.4664.45,,,2021-11-23 17:08:08,2021-11-23 17:08:08,"0,627s",PASSED
,,,,,,,
Test Cases/Case Repository/Zarflar/Giden Zarflar/Indir,Chrome 96.0.4664.45,,,2021-11-23 17:08:08,2021-11-23 17:08:56,"47,402s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 96.0.4664.45,,,2021-11-23 17:08:08,2021-11-23 17:08:12,"3,353s",PASSED
"runFeatureFile(""Include/features/Zarflar/Giden Zarflar/Indir.feature"")",Chrome 96.0.4664.45,,,2021-11-23 17:08:12,2021-11-23 17:08:55,"42,847s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 96.0.4664.45,,,2021-11-23 17:08:55,2021-11-23 17:08:56,"0,694s",PASSED
,,,,,,,
Test Cases/Case Repository/Zarflar/Giden Zarflar/Izleme Kayitlari,Chrome 96.0.4664.45,,,2021-11-23 17:08:56,2021-11-23 17:09:43,"47,071s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 96.0.4664.45,,,2021-11-23 17:08:56,2021-11-23 17:08:59,"3,600s",PASSED
"runFeatureFile(""Include/features/Zarflar/Giden Zarflar/Izleme Kayitlari.feature"")",Chrome 96.0.4664.45,,,2021-11-23 17:09:00,2021-11-23 17:09:42,"41,897s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 96.0.4664.45,,,2021-11-23 17:09:42,2021-11-23 17:09:43,"0,758s",PASSED
,,,,,,,
Test Cases/Case Repository/Zarflar/Giden Zarflar/Tablodaki Verinin Irsaliyeleri,Chrome 96.0.4664.45,,,2021-11-23 17:09:43,2021-11-23 17:13:05,"3m - 22,133s",PASSED
