Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Zarflar,Chrome 95.0.4638.69,,,2021-11-11 09:32:08,2021-11-11 09:42:43,"10m - 34,523s",PASSED
,,,,,,,
Test Cases/Case Repository/Zarflar/Gelen Zarflar/Ekran Kontrolu,Chrome 95.0.4638.69,,,2021-11-11 09:32:09,2021-11-11 09:33:13,"1m - 4,453s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 95.0.4638.69,,,2021-11-11 09:32:09,2021-11-11 09:32:16,"7,457s",PASSED
"runFeatureFile(""Include/features/Zarflar/Gelen Zarflar/Ekran Kontrolu.feature"")",Chrome 95.0.4638.69,,,2021-11-11 09:32:17,2021-11-11 09:33:13,"55,606s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 95.0.4638.69,,,2021-11-11 09:33:13,2021-11-11 09:33:13,"0,758s",PASSED
,,,,,,,
Test Cases/Case Repository/Zarflar/Gelen Zarflar/Indir,Chrome 95.0.4638.69,,,2021-11-11 09:33:13,2021-11-11 09:33:50,"36,066s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 95.0.4638.69,,,2021-11-11 09:33:13,2021-11-11 09:33:17,"3,479s",PASSED
"runFeatureFile(""Include/features/Zarflar/Gelen Zarflar/Indir.feature"")",Chrome 95.0.4638.69,,,2021-11-11 09:33:18,2021-11-11 09:33:49,"31,349s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 95.0.4638.69,,,2021-11-11 09:33:49,2021-11-11 09:33:50,"0,668s",PASSED
,,,,,,,
Test Cases/Case Repository/Zarflar/Gelen Zarflar/Izleme Kayitlari,Chrome 95.0.4638.69,,,2021-11-11 09:33:50,2021-11-11 09:34:40,"50,509s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 95.0.4638.69,,,2021-11-11 09:33:50,2021-11-11 09:33:54,"3,983s",PASSED
"runFeatureFile(""Include/features/Zarflar/Gelen Zarflar/Izleme Kayitlari.feature"")",Chrome 95.0.4638.69,,,2021-11-11 09:33:54,2021-11-11 09:34:39,"45,076s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 95.0.4638.69,,,2021-11-11 09:34:39,2021-11-11 09:34:40,"0,748s",PASSED
,,,,,,,
Test Cases/Case Repository/Zarflar/Gelen Zarflar/Tablodaki Verinin Irsaliyeleri,Chrome 95.0.4638.69,,,2021-11-11 09:34:40,2021-11-11 09:35:17,"36,568s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 95.0.4638.69,,,2021-11-11 09:34:40,2021-11-11 09:34:46,"5,937s",PASSED
"runFeatureFile(""Include/features/Zarflar/Gelen Zarflar/Tablodaki Verinin Irsaliyeleri.feature"")",Chrome 95.0.4638.69,,,2021-11-11 09:34:47,2021-11-11 09:35:16,"29,347s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 95.0.4638.69,,,2021-11-11 09:35:16,2021-11-11 09:35:17,"0,663s",PASSED
,,,,,,,
Test Cases/Case Repository/Zarflar/Gelen Zarflar/UBL-Goster,Chrome 95.0.4638.69,,,2021-11-11 09:35:17,2021-11-11 09:35:50,"33,155s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 95.0.4638.69,,,2021-11-11 09:35:17,2021-11-11 09:35:20,"3,708s",PASSED
"runFeatureFile(""Include/features/Zarflar/Gelen Zarflar/UBL-Goster.feature"")",Chrome 95.0.4638.69,,,2021-11-11 09:35:21,2021-11-11 09:35:49,"28,040s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 95.0.4638.69,,,2021-11-11 09:35:49,2021-11-11 09:35:50,"0,773s",PASSED
,,,,,,,
