Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Zarflar,Chrome 95.0.4638.69,,,2021-11-12 11:00:34,2021-11-12 11:11:52,"11m - 17,859s",PASSED
,,,,,,,
Test Cases/Case Repository/Zarflar/Gelen Zarflar/Ekran Kontrolu,Chrome 95.0.4638.69,,,2021-11-12 11:00:34,2021-11-12 11:01:34,"1m - 0,239s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 95.0.4638.69,,,2021-11-12 11:00:34,2021-11-12 11:00:40,"6,408s",PASSED
"runFeatureFile(""Include/features/Zarflar/Gelen Zarflar/Ekran Kontrolu.feature"")",Chrome 95.0.4638.69,,,2021-11-12 11:00:41,2021-11-12 11:01:34,"52,351s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 95.0.4638.69,,,2021-11-12 11:01:34,2021-11-12 11:01:34,"0,656s",PASSED
,,,,,,,
Test Cases/Case Repository/Zarflar/Gelen Zarflar/Indir,Chrome 95.0.4638.69,,,2021-11-12 11:01:34,2021-11-12 11:02:19,"44,860s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 95.0.4638.69,,,2021-11-12 11:01:34,2021-11-12 11:01:39,"4,267s",PASSED
"runFeatureFile(""Include/features/Zarflar/Gelen Zarflar/Indir.feature"")",Chrome 95.0.4638.69,,,2021-11-12 11:01:39,2021-11-12 11:02:18,"39,223s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 95.0.4638.69,,,2021-11-12 11:02:18,2021-11-12 11:02:19,"0,657s",PASSED
,,,,,,,
Test Cases/Case Repository/Zarflar/Gelen Zarflar/Izleme Kayitlari,Chrome 95.0.4638.69,,,2021-11-12 11:02:19,2021-11-12 11:02:58,"38,883s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 95.0.4638.69,,,2021-11-12 11:02:19,2021-11-12 11:02:23,"4,140s",PASSED
"runFeatureFile(""Include/features/Zarflar/Gelen Zarflar/Izleme Kayitlari.feature"")",Chrome 95.0.4638.69,,,2021-11-12 11:02:24,2021-11-12 11:02:57,"33,628s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 95.0.4638.69,,,2021-11-12 11:02:57,2021-11-12 11:02:58,"0,651s",PASSED
,,,,,,,
Test Cases/Case Repository/Zarflar/Gelen Zarflar/Tablodaki Verinin Irsaliyeleri,Chrome 95.0.4638.69,,,2021-11-12 11:02:58,2021-11-12 11:03:34,"35,918s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 95.0.4638.69,,,2021-11-12 11:02:58,2021-11-12 11:03:03,"4,910s",PASSED
"runFeatureFile(""Include/features/Zarflar/Gelen Zarflar/Tablodaki Verinin Irsaliyeleri.feature"")",Chrome 95.0.4638.69,,,2021-11-12 11:03:04,2021-11-12 11:03:33,"29,547s",PASSED
