Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Regresyon-eFatura-eIrsaliye,Chrome 96.0.4664.45,,,2021-11-19 16:46:53,2021-11-19 17:26:13,"39m - 19,972s",FAILED
,,,,,,,
Test Cases/Case Repository/Regresyon/e-Fatura/VKN-Kamu-Ihrac Kayitli,Chrome 96.0.4664.45,,,2021-11-19 16:46:54,2021-11-19 16:49:15,"2m - 20,190s",FAILED
Start listener action : sampleBeforeTestSuite,Chrome 96.0.4664.45,,,2021-11-19 16:46:54,2021-11-19 16:47:05,"10,265s",PASSED
"runFeatureFile(""Include/features/Regresyon/e-Fatura/VKN-Kamu-Ihrac Kayitli.feature"")",Chrome 96.0.4664.45,,,2021-11-19 16:47:05,2021-11-19 16:49:14,"2m - 8,411s",FAILED
Start listener action : sampleAfterTestSuite,Chrome 96.0.4664.45,,,2021-11-19 16:49:14,2021-11-19 16:49:15,"0,916s",PASSED
,,,,,,,
Test Cases/Case Repository/Regresyon/e-Fatura/VKN-Kamu-Istisna,Chrome 96.0.4664.45,,,2021-11-19 16:49:15,2021-11-19 16:51:37,"2m - 22,390s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 96.0.4664.45,,,2021-11-19 16:49:15,2021-11-19 16:49:19,"4,135s",PASSED
"runFeatureFile(""Include/features/Regresyon/e-Fatura/VKN-Kamu-Istisna.feature"")",Chrome 96.0.4664.45,,,2021-11-19 16:49:19,2021-11-19 16:51:36,"2m - 17,025s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 96.0.4664.45,,,2021-11-19 16:51:36,2021-11-19 16:51:37,"0,717s",PASSED
,,,,,,,
Test Cases/Case Repository/Regresyon/e-Fatura/VKN-Kamu-Ozel Matrah,Chrome 96.0.4664.45,,,2021-11-19 16:51:37,2021-11-19 16:53:50,"2m - 12,915s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 96.0.4664.45,,,2021-11-19 16:51:37,2021-11-19 16:51:41,"4,018s",PASSED
"runFeatureFile(""Include/features/Regresyon/e-Fatura/VKN-Kamu-Ozel Matrah.feature"")",Chrome 96.0.4664.45,,,2021-11-19 16:51:42,2021-11-19 16:53:49,"2m - 7,304s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 96.0.4664.45,,,2021-11-19 16:53:49,2021-11-19 16:53:50,"0,780s",PASSED
,,,,,,,
Test Cases/Case Repository/Regresyon/e-Fatura/VKN-Kamu-Satis,Chrome 96.0.4664.45,,,2021-11-19 16:53:50,2021-11-19 16:56:18,"2m - 28,390s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 96.0.4664.45,,,2021-11-19 16:53:50,2021-11-19 16:53:54,"4,017s",PASSED
"runFeatureFile(""Include/features/Regresyon/e-Fatura/VKN-Kamu-Satis.feature"")",Chrome 96.0.4664.45,,,2021-11-19 16:53:54,2021-11-19 16:56:18,"2m - 23,223s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 96.0.4664.45,,,2021-11-19 16:56:18,2021-11-19 16:56:18,"0,657s",PASSED
,,,,,,,
Test Cases/Case Repository/Regresyon/e-Fatura/VKN-Kamu-Tevkifat,Chrome 96.0.4664.45,,,2021-11-19 16:56:18,2021-11-19 16:59:06,"2m - 47,327s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 96.0.4664.45,,,2021-11-19 16:56:18,2021-11-19 16:56:22,"3,674s",PASSED
"runFeatureFile(""Include/features/Regresyon/e-Fatura/VKN-Kamu-Tevkifat.feature"")",Chrome 96.0.4664.45,,,2021-11-19 16:56:23,2021-11-19 16:59:05,"2m - 42,245s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 96.0.4664.45,,,2021-11-19 16:59:05,2021-11-19 16:59:06,"0,721s",PASSED
,,,,,,,
Test Cases/Case Repository/Regresyon/e-Fatura/VKN-Temel Fatura-Iade,Chrome 96.0.4664.45,,,2021-11-19 16:59:06,2021-11-19 17:01:12,"2m - 5,910s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 96.0.4664.45,,,2021-11-19 16:59:06,2021-11-19 16:59:09,"3,669s",PASSED
"runFeatureFile(""Include/features/Regresyon/e-Fatura/VKN-Temel Fatura-Iade.feature"")",Chrome 96.0.4664.45,,,2021-11-19 16:59:10,2021-11-19 17:01:11,"2m - 0,927s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 96.0.4664.45,,,2021-11-19 17:01:11,2021-11-19 17:01:12,"0,742s",PASSED
,,,,,,,
Test Cases/Case Repository/Regresyon/e-Fatura/VKN-Temel Fatura-Ihrac Kayitli,Chrome 96.0.4664.45,,,2021-11-19 17:01:12,2021-11-19 17:03:17,"2m - 5,400s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 96.0.4664.45,,,2021-11-19 17:01:12,2021-11-19 17:01:16,"4,455s",PASSED
"runFeatureFile(""Include/features/Regresyon/e-Fatura/VKN-Temel Fatura-Ihrac Kayitli.feature"")",Chrome 96.0.4664.45,,,2021-11-19 17:01:17,2021-11-19 17:03:16,"1m - 59,453s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 96.0.4664.45,,,2021-11-19 17:03:16,2021-11-19 17:03:17,"0,784s",PASSED
,,,,,,,
Test Cases/Case Repository/Regresyon/e-Fatura/VKN-Temel Fatura-Istisna,Chrome 96.0.4664.45,,,2021-11-19 17:03:17,2021-11-19 17:05:34,"2m - 17,272s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 96.0.4664.45,,,2021-11-19 17:03:17,2021-11-19 17:03:21,"4,407s",PASSED
"runFeatureFile(""Include/features/Regresyon/e-Fatura/VKN-Temel Fatura-Istisna.feature"")",Chrome 96.0.4664.45,,,2021-11-19 17:03:22,2021-11-19 17:05:34,"2m - 11,391s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 96.0.4664.45,,,2021-11-19 17:05:34,2021-11-19 17:05:34,"0,727s",PASSED
,,,,,,,
Test Cases/Case Repository/Regresyon/e-Fatura/VKN-Temel Fatura-Ozel Matrah,Chrome 96.0.4664.45,,,2021-11-19 17:05:34,2021-11-19 17:07:39,"2m - 4,706s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 96.0.4664.45,,,2021-11-19 17:05:34,2021-11-19 17:05:38,"4,146s",PASSED
"runFeatureFile(""Include/features/Regresyon/e-Fatura/VKN-Temel Fatura-Ozel Matrah.feature"")",Chrome 96.0.4664.45,,,2021-11-19 17:05:39,2021-11-19 17:07:38,"1m - 59,130s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 96.0.4664.45,,,2021-11-19 17:07:38,2021-11-19 17:07:39,"0,651s",PASSED
,,,,,,,
Test Cases/Case Repository/Regresyon/e-Fatura/VKN-Temel Fatura-Satis,Chrome 96.0.4664.45,,,2021-11-19 17:07:39,2021-11-19 17:09:41,"2m - 1,781s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 96.0.4664.45,,,2021-11-19 17:07:39,2021-11-19 17:07:43,"3,642s",PASSED
