Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Regresyon-eFatura-eIrsaliye,Chrome 94.0.4606.81,,,2021-10-14 17:01:46,2021-10-14 17:41:22,"39m - 36,347s",FAILED
,,,,,,,
Test Cases/Case Repository/Regresyon/e-Fatura/VKN-Kamu-Ihrac Kayitli,Chrome 94.0.4606.81,,,2021-10-14 17:01:47,2021-10-14 17:04:20,"2m - 32,994s",FAILED
Start listener action : sampleBeforeTestSuite,Chrome 94.0.4606.81,,,2021-10-14 17:01:47,2021-10-14 17:01:58,"10,807s",PASSED
"runFeatureFile(""Include/features/Regresyon/e-Fatura/VKN-Kamu-Ihrac Kayitli.feature"")",Chrome 94.0.4606.81,,,2021-10-14 17:01:59,2021-10-14 17:04:19,"2m - 19,317s",FAILED
Start listener action : sampleAfterTestSuite,Chrome 94.0.4606.81,,,2021-10-14 17:04:19,2021-10-14 17:04:20,"0,840s",PASSED
,,,,,,,
Test Cases/Case Repository/Regresyon/e-Fatura/VKN-Kamu-Istisna,Chrome 94.0.4606.81,,,2021-10-14 17:04:20,2021-10-14 17:06:37,"2m - 17,777s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 94.0.4606.81,,,2021-10-14 17:04:20,2021-10-14 17:04:23,"3,380s",PASSED
"runFeatureFile(""Include/features/Regresyon/e-Fatura/VKN-Kamu-Istisna.feature"")",Chrome 94.0.4606.81,,,2021-10-14 17:04:24,2021-10-14 17:06:37,"2m - 13,019s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 94.0.4606.81,,,2021-10-14 17:06:37,2021-10-14 17:06:37,"0,730s",PASSED
,,,,,,,
Test Cases/Case Repository/Regresyon/e-Fatura/VKN-Kamu-Ozel Matrah,Chrome 94.0.4606.81,,,2021-10-14 17:06:37,2021-10-14 17:08:49,"2m - 11,805s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 94.0.4606.81,,,2021-10-14 17:06:37,2021-10-14 17:06:41,"3,422s",PASSED
"runFeatureFile(""Include/features/Regresyon/e-Fatura/VKN-Kamu-Ozel Matrah.feature"")",Chrome 94.0.4606.81,,,2021-10-14 17:06:41,2021-10-14 17:08:48,"2m - 7,064s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 94.0.4606.81,,,2021-10-14 17:08:48,2021-10-14 17:08:49,"0,726s",PASSED
,,,,,,,
Test Cases/Case Repository/Regresyon/e-Fatura/VKN-Kamu-Satis,Chrome 94.0.4606.81,,,2021-10-14 17:08:49,2021-10-14 17:11:26,"2m - 36,346s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 94.0.4606.81,,,2021-10-14 17:08:49,2021-10-14 17:08:54,"4,570s",PASSED
"runFeatureFile(""Include/features/Regresyon/e-Fatura/VKN-Kamu-Satis.feature"")",Chrome 94.0.4606.81,,,2021-10-14 17:08:54,2021-10-14 17:11:25,"2m - 30,477s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 94.0.4606.81,,,2021-10-14 17:11:25,2021-10-14 17:11:26,"0,704s",PASSED
,,,,,,,
Test Cases/Case Repository/Regresyon/e-Fatura/VKN-Kamu-Tevkifat,Chrome 94.0.4606.81,,,2021-10-14 17:11:26,2021-10-14 17:14:07,"2m - 41,362s",PASSED
