Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
e-Fatura,Chrome 95.0.4638.69,,,2021-11-12 13:36:08,2021-11-12 13:58:11,"22m - 2,672s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/e-Fatura Araclari/e-Fatura Olusturma/Ekle/VKN-Temel Fatura-Satis Tipinde,Chrome 95.0.4638.69,,,2021-11-12 13:36:09,2021-11-12 13:38:42,"2m - 32,894s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 95.0.4638.69,,,2021-11-12 13:36:09,2021-11-12 13:36:19,"10,394s",PASSED
"runFeatureFile(""Include/features/e-Fatura/e-Fatura Araclari/e-Fatura Olusturma/Ekle/VKN-Temel Fatura-Satis Tipinde.feature"")",Chrome 95.0.4638.69,,,2021-11-12 13:36:20,2021-11-12 13:38:41,"2m - 20,863s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 95.0.4638.69,,,2021-11-12 13:38:41,2021-11-12 13:38:42,"0,749s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/e-Fatura Araclari/e-Fatura Olusturma/Ekran Kontrolu,Chrome 95.0.4638.69,,,2021-11-12 13:38:42,2021-11-12 13:39:26,"43,676s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 95.0.4638.69,,,2021-11-12 13:38:42,2021-11-12 13:38:45,"3,585s",PASSED
"runFeatureFile(""Include/features/e-Fatura/e-Fatura Araclari/e-Fatura Olusturma/Ekran Kontrolu.feature"")",Chrome 95.0.4638.69,,,2021-11-12 13:38:46,2021-11-12 13:39:25,"38,821s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 95.0.4638.69,,,2021-11-12 13:39:25,2021-11-12 13:39:26,"0,673s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/e-Fatura Araclari/e-Fatura Taslak/Ekran Kontrolu,Chrome 95.0.4638.69,,,2021-11-12 13:39:26,2021-11-12 13:40:05,"38,950s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 95.0.4638.69,,,2021-11-12 13:39:26,2021-11-12 13:39:30,"4,103s",PASSED
"runFeatureFile(""Include/features/e-Fatura/e-Fatura Araclari/e-Fatura Taslak/Ekran Kontrolu.feature"")",Chrome 95.0.4638.69,,,2021-11-12 13:39:30,2021-11-12 13:40:04,"33,618s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 95.0.4638.69,,,2021-11-12 13:40:04,2021-11-12 13:40:05,"0,699s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/e-Fatura Araclari/e-Fatura Yukleme/Buton Kontrolu,Chrome 95.0.4638.69,,,2021-11-12 13:40:05,2021-11-12 13:40:35,"30,921s",PASSED
