Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Raporlar,Chrome 95.0.4638.69,,,2021-11-12 14:12:18,2021-11-12 14:16:27,"4m - 8,706s",PASSED
,,,,,,,
Test Cases/Case Repository/Raporlar/GIB Kullanici Listesi/Ekran Kontrolu,Chrome 95.0.4638.69,,,2021-11-12 14:12:19,2021-11-12 14:13:03,"44,302s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 95.0.4638.69,,,2021-11-12 14:12:19,2021-11-12 14:12:25,"5,971s",PASSED
"runFeatureFile(""Include/features/Raporlar/GIB Kullanici Listesi/Ekran Kontrolu.feature"")",Chrome 95.0.4638.69,,,2021-11-12 14:12:25,2021-11-12 14:13:02,"37,064s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 95.0.4638.69,,,2021-11-12 14:13:02,2021-11-12 14:13:03,"0,719s",PASSED
,,,,,,,
Test Cases/Case Repository/Raporlar/GIB Kullanici Listesi/Excel,Chrome 95.0.4638.69,,,2021-11-12 14:13:03,2021-11-12 14:13:33,"30,036s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 95.0.4638.69,,,2021-11-12 14:13:03,2021-11-12 14:13:08,"4,751s",PASSED
"runFeatureFile(""Include/features/Raporlar/GIB Kullanici Listesi/Excel.feature"")",Chrome 95.0.4638.69,,,2021-11-12 14:13:08,2021-11-12 14:13:32,"23,950s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 95.0.4638.69,,,2021-11-12 14:13:32,2021-11-12 14:13:33,"0,723s",PASSED
,,,,,,,
Test Cases/Case Repository/Raporlar/Izlenme Kayitlari/Ekran Kontrolu,Chrome 95.0.4638.69,,,2021-11-12 14:13:33,2021-11-12 14:14:21,"48,108s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 95.0.4638.69,,,2021-11-12 14:13:33,2021-11-12 14:13:37,"3,888s",PASSED
"runFeatureFile(""Include/features/Raporlar/Izlenme Kayitlari/Ekran Kontrolu.feature"")",Chrome 95.0.4638.69,,,2021-11-12 14:13:38,2021-11-12 14:14:21,"42,730s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 95.0.4638.69,,,2021-11-12 14:14:21,2021-11-12 14:14:21,"0,663s",PASSED
,,,,,,,
Test Cases/Case Repository/Raporlar/Kümülatif Kontrol Raporu/Ekran Kontrolü ve Excel Aktar,Chrome 95.0.4638.69,,,2021-11-12 14:14:21,2021-11-12 14:16:27,"2m - 5,715s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 95.0.4638.69,,,2021-11-12 14:14:21,2021-11-12 14:14:27,"5,670s",PASSED
"runFeatureFile(""Include/features/Raporlar/Kümülatif Kontör Raporu/Ekran Kontrolü ve Excel Aktar.feature"")",Chrome 95.0.4638.69,,,2021-11-12 14:14:28,2021-11-12 14:16:26,"1m - 58,525s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 95.0.4638.69,,,2021-11-12 14:16:26,2021-11-12 14:16:27,"0,743s",PASSED
