Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Ayarlar,Chrome 95.0.4638.69,,,2021-11-11 09:52:43,2021-11-11 09:53:06,"22,847s",FAILED
,,,,,,,
Test Cases/Case Repository/Ayarlar/Gorsel Tasarim/Tasarim Araclari/Tasarla e-Fatura,Chrome 95.0.4638.69,,,2021-11-11 09:52:43,2021-11-11 09:52:52,"8,112s",FAILED
Start listener action : sampleBeforeTestSuite,Chrome 95.0.4638.69,,,2021-11-11 09:52:43,2021-11-11 09:52:47,"4,034s",PASSED
"runFeatureFile(""Include/features/Ayarlar/Gorsel Tasarimlar/Tasarim Araclari/Tasarla e-Fatura.feature"")",Chrome 95.0.4638.69,,,2021-11-11 09:52:48,2021-11-11 09:52:51,"2,761s",FAILED
Start listener action : sampleAfterTestSuite,Chrome 95.0.4638.69,,,2021-11-11 09:52:51,2021-11-11 09:52:52,"0,698s",PASSED
,,,,,,,
Test Cases/Case Repository/Ayarlar/Gorsel Tasarim/Tasarim Araclari/Tasarla e-Arsiv,Chrome 95.0.4638.69,,,2021-11-11 09:52:52,2021-11-11 09:52:55,"3,477s",FAILED
Start listener action : sampleBeforeTestSuite,Chrome 95.0.4638.69,,,2021-11-11 09:52:52,2021-11-11 09:52:53,"1,706s",PASSED
"runFeatureFile(""Include/features/Ayarlar/Gorsel Tasarimlar/Tasarim Araclari/Tasarla e-Arsiv.feature"")",Chrome 95.0.4638.69,,,2021-11-11 09:52:54,2021-11-11 09:52:54,"0,668s",FAILED
Start listener action : sampleAfterTestSuite,Chrome 95.0.4638.69,,,2021-11-11 09:52:54,2021-11-11 09:52:55,"0,621s",PASSED
,,,,,,,
Test Cases/Case Repository/Ayarlar/Gorsel Tasarim/Tasarim Araclari/Tasarla e-Irsaliye,Chrome 95.0.4638.69,,,2021-11-11 09:52:55,2021-11-11 09:52:59,"3,479s",FAILED
Start listener action : sampleBeforeTestSuite,Chrome 95.0.4638.69,,,2021-11-11 09:52:55,2021-11-11 09:52:57,"1,703s",PASSED
"runFeatureFile(""Include/features/Ayarlar/Gorsel Tasarimlar/Tasarim Araclari/Tasarla e-Irsaliye.feature"")",Chrome 95.0.4638.69,,,2021-11-11 09:52:57,2021-11-11 09:52:58,"0,618s",FAILED
Start listener action : sampleAfterTestSuite,Chrome 95.0.4638.69,,,2021-11-11 09:52:58,2021-11-11 09:52:59,"0,604s",PASSED
,,,,,,,
Test Cases/Case Repository/Ayarlar/Gorsel Tasarim/Tasarim Araclari/Sil,Chrome 95.0.4638.69,,,2021-11-11 09:52:59,2021-11-11 09:53:02,"3,596s",FAILED
Start listener action : sampleBeforeTestSuite,Chrome 95.0.4638.69,,,2021-11-11 09:52:59,2021-11-11 09:53:00,"1,735s",PASSED
"runFeatureFile(""Include/features/Ayarlar/Gorsel Tasarimlar/Tasarim Araclari/Sil.feature"")",Chrome 95.0.4638.69,,,2021-11-11 09:53:01,2021-11-11 09:53:01,"0,695s",FAILED
Start listener action : sampleAfterTestSuite,Chrome 95.0.4638.69,,,2021-11-11 09:53:01,2021-11-11 09:53:02,"0,667s",PASSED
,,,,,,,
Test Cases/Case Repository/Ayarlar/Gorsel Tasarim/Tasarim Araclari/Yukle e-Fatura,Chrome 95.0.4638.69,,,2021-11-11 09:53:02,2021-11-11 09:53:06,"3,460s",FAILED
Start listener action : sampleBeforeTestSuite,Chrome 95.0.4638.69,,,2021-11-11 09:53:02,2021-11-11 09:53:04,"1,637s",PASSED
"runFeatureFile(""Include/features/Ayarlar/Gorsel Tasarimlar/Tasarim Araclari/Yukle e-Fatura.feature"")",Chrome 95.0.4638.69,,,2021-11-11 09:53:04,2021-11-11 09:53:05,"0,725s",FAILED
Start listener action : sampleAfterTestSuite,Chrome 95.0.4638.69,,,2021-11-11 09:53:05,2021-11-11 09:53:06,"0,631s",PASSED
