Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Regresyon-eArsiv-eMakbuz,Chrome 95.0.4638.69,,,2021-11-12 14:15:38,2021-11-12 14:51:03,"35m - 24,138s",PASSED
,,,,,,,
Test Cases/Case Repository/Regresyon/e-Arsiv/VKN-Elektronik-Hal Komisyoncu,Chrome 95.0.4638.69,,,2021-11-12 14:15:39,2021-11-12 14:18:27,"2m - 47,747s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 95.0.4638.69,,,2021-11-12 14:15:39,2021-11-12 14:15:47,"8,482s",PASSED
"runFeatureFile(""Include/features/Regresyon/e-Arsiv/VKN-Elektronik-Hal Komisyoncu.feature"")",Chrome 95.0.4638.69,,,2021-11-12 14:15:48,2021-11-12 14:18:26,"2m - 37,732s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 95.0.4638.69,,,2021-11-12 14:18:26,2021-11-12 14:18:27,"0,746s",PASSED
,,,,,,,
Test Cases/Case Repository/Regresyon/e-Arsiv/VKN-Elektronik-Hal Satis,Chrome 95.0.4638.69,,,2021-11-12 14:18:27,2021-11-12 14:20:37,"2m - 9,973s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 95.0.4638.69,,,2021-11-12 14:18:27,2021-11-12 14:18:30,"3,720s",PASSED
"runFeatureFile(""Include/features/Regresyon/e-Arsiv/VKN-Elektronik-Hal Satis.feature"")",Chrome 95.0.4638.69,,,2021-11-12 14:18:31,2021-11-12 14:20:36,"2m - 4,743s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 95.0.4638.69,,,2021-11-12 14:20:36,2021-11-12 14:20:37,"0,725s",PASSED
,,,,,,,
Test Cases/Case Repository/Regresyon/e-Arsiv/VKN-Elektronik-Iade,Chrome 95.0.4638.69,,,2021-11-12 14:20:37,2021-11-12 14:22:30,"1m - 53,626s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 95.0.4638.69,,,2021-11-12 14:20:37,2021-11-12 14:20:40,"3,440s",PASSED
"runFeatureFile(""Include/features/Regresyon/e-Arsiv/VKN-Elektronik-Iade.feature"")",Chrome 95.0.4638.69,,,2021-11-12 14:20:41,2021-11-12 14:22:29,"1m - 48,759s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 95.0.4638.69,,,2021-11-12 14:22:29,2021-11-12 14:22:30,"0,718s",PASSED
,,,,,,,
Test Cases/Case Repository/Regresyon/e-Arsiv/VKN-Elektronik-Ihrac Kayitli,Chrome 95.0.4638.69,,,2021-11-12 14:22:30,2021-11-12 14:24:27,"1m - 56,853s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 95.0.4638.69,,,2021-11-12 14:22:30,2021-11-12 14:22:36,"5,781s",PASSED
