Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Firma_Yonetimi,Chrome 96.0.4664.45,,,2021-11-23 17:14:02,2021-11-23 17:22:16,"8m - 14,032s",PASSED
,,,,,,,
Test Cases/Case Repository/Firma Yonetimi/Yetki Yonetimi/Departman Tanimlari/Departman Ekle,Chrome 96.0.4664.45,,,2021-11-23 17:14:02,2021-11-23 17:14:46,"43,367s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 96.0.4664.45,,,2021-11-23 17:14:03,2021-11-23 17:14:11,"8,976s",PASSED
"runFeatureFile(""Include/features/Firma Yonetimi/Yetki Yonetimi/Departman Tanimlari/Departman Ekle.feature"")",Chrome 96.0.4664.45,,,2021-11-23 17:14:12,2021-11-23 17:14:45,"33,246s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 96.0.4664.45,,,2021-11-23 17:14:45,2021-11-23 17:14:46,"0,646s",PASSED
,,,,,,,
Test Cases/Case Repository/Firma Yonetimi/Yetki Yonetimi/Departman Tanimlari/Ekran Kontrolu,Chrome 96.0.4664.45,,,2021-11-23 17:14:46,2021-11-23 17:15:28,"42,152s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 96.0.4664.45,,,2021-11-23 17:14:46,2021-11-23 17:14:58,"11,847s",PASSED
"runFeatureFile(""Include/features/Firma Yonetimi/Yetki Yonetimi/Departman Tanimlari/Ekran Kontrolu.feature"")",Chrome 96.0.4664.45,,,2021-11-23 17:14:59,2021-11-23 17:15:27,"28,746s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 96.0.4664.45,,,2021-11-23 17:15:27,2021-11-23 17:15:28,"0,700s",PASSED
,,,,,,,
Test Cases/Case Repository/Firma Yonetimi/Yetki Yonetimi/Departman Tanimlari/Kural Tanimla/Kural Ekle,Chrome 96.0.4664.45,,,2021-11-23 17:15:28,2021-11-23 17:16:12,"43,595s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 96.0.4664.45,,,2021-11-23 17:15:28,2021-11-23 17:15:32,"3,502s",PASSED
"runFeatureFile(""Include/features/Firma Yonetimi/Yetki Yonetimi/Departman Tanimlari/Kural Tanimla/Kural Ekle.feature"")",Chrome 96.0.4664.45,,,2021-11-23 17:15:32,2021-11-23 17:16:11,"38,887s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 96.0.4664.45,,,2021-11-23 17:16:11,2021-11-23 17:16:12,"0,702s",PASSED
,,,,,,,
Test Cases/Case Repository/Firma Yonetimi/Yetki Yonetimi/Departman Tanimlari/Kural Tanimla/Kural Sil,Chrome 96.0.4664.45,,,2021-11-23 17:16:12,2021-11-23 17:16:44,"32,063s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 96.0.4664.45,,,2021-11-23 17:16:12,2021-11-23 17:16:15,"3,737s",PASSED
"runFeatureFile(""Include/features/Firma Yonetimi/Yetki Yonetimi/Departman Tanimlari/Kural Tanimla/Kural Sil.feature"")",Chrome 96.0.4664.45,,,2021-11-23 17:16:16,2021-11-23 17:16:43,"27,049s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 96.0.4664.45,,,2021-11-23 17:16:43,2021-11-23 17:16:44,"0,675s",PASSED
,,,,,,,
Test Cases/Case Repository/Firma Yonetimi/Yetki Yonetimi/Departman Tanimlari/Sil,Chrome 96.0.4664.45,,,2021-11-23 17:16:44,2021-11-23 17:17:19,"35,813s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 96.0.4664.45,,,2021-11-23 17:16:44,2021-11-23 17:16:48,"4,405s",PASSED
"runFeatureFile(""Include/features/Firma Yonetimi/Yetki Yonetimi/Departman Tanimlari/Sil.feature"")",Chrome 96.0.4664.45,,,2021-11-23 17:16:49,2021-11-23 17:17:19,"30,084s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 96.0.4664.45,,,2021-11-23 17:17:19,2021-11-23 17:17:19,"0,754s",PASSED
,,,,,,,
Test Cases/Case Repository/Firma Yonetimi/Yetki Yonetimi/Kullanici Tanimlari/Ekran Kontrolu,Chrome 96.0.4664.45,,,2021-11-23 17:17:20,2021-11-23 17:17:59,"39,734s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 96.0.4664.45,,,2021-11-23 17:17:20,2021-11-23 17:17:30,"10,372s",PASSED
"runFeatureFile(""Include/features/Firma Yonetimi/Yetki Yonetimi/Kullanici Tanimlari/Ekran Kontrolu.feature"")",Chrome 96.0.4664.45,,,2021-11-23 17:17:31,2021-11-23 17:17:59,"27,836s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 96.0.4664.45,,,2021-11-23 17:17:59,2021-11-23 17:17:59,"0,683s",PASSED
,,,,,,,
Test Cases/Case Repository/Firma Yonetimi/Yetki Yonetimi/Kullanici Tanimlari/Kullanici Ekle,Chrome 96.0.4664.45,,,2021-11-23 17:17:59,2021-11-23 17:18:35,"35,564s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 96.0.4664.45,,,2021-11-23 17:17:59,2021-11-23 17:18:05,"5,840s",PASSED
"runFeatureFile(""Include/features/Firma Yonetimi/Yetki Yonetimi/Kullanici Tanimlari/Kullanici Ekle.feature"")",Chrome 96.0.4664.45,,,2021-11-23 17:18:06,2021-11-23 17:18:34,"28,591s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 96.0.4664.45,,,2021-11-23 17:18:34,2021-11-23 17:18:35,"0,650s",PASSED
,,,,,,,
