Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
e-Arsiv,Chrome 96.0.4664.45,,,2021-11-23 09:12:39,2021-11-23 09:29:52,"17m - 13,066s",FAILED
,,,,,,,
Test Cases/Case Repository/e-Arsiv/e-Arsiv Araclari/e-Arsiv Dosya Islemleri/Buton Kontrolu,Chrome 96.0.4664.45,,,2021-11-23 09:12:40,2021-11-23 09:13:54,"1m - 14,168s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 96.0.4664.45,,,2021-11-23 09:12:40,2021-11-23 09:13:09,"29,687s",PASSED
"runFeatureFile(""Include/features/e-Arsiv/e-Arsiv Araclari/e-Arsiv Dosya Islemleri/Buton Kontrolu.feature"")",Chrome 96.0.4664.45,,,2021-11-23 09:13:10,2021-11-23 09:13:53,"42,765s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 96.0.4664.45,,,2021-11-23 09:13:53,2021-11-23 09:13:54,"1,089s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Arsiv/e-Arsiv Araclari/e-Arsiv Fatura Kontrol Raporu/Filtre Kontrolu,Chrome 96.0.4664.45,,,2021-11-23 09:13:54,2021-11-23 09:14:26,"31,981s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 96.0.4664.45,,,2021-11-23 09:13:54,2021-11-23 09:13:59,"5,431s",PASSED
"runFeatureFile(""Include/features/e-Arsiv/e-Arsiv Araclari/e-Arsiv Fatura Kontrol Raporu/Filtre Kontrolu.feature"")",Chrome 96.0.4664.45,,,2021-11-23 09:14:00,2021-11-23 09:14:25,"25,231s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 96.0.4664.45,,,2021-11-23 09:14:25,2021-11-23 09:14:26,"0,739s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Arsiv/e-Arsiv Araclari/e-Arsiv Fatura Olusturma/Ekle/Elektronik-Satis Tipinde,Chrome 96.0.4664.45,,,2021-11-23 09:14:26,2021-11-23 09:17:00,"2m - 34,008s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 96.0.4664.45,,,2021-11-23 09:14:26,2021-11-23 09:14:30,"4,467s",PASSED
"runFeatureFile(""Include/features/e-Arsiv/e-Arsiv Araclari/e-Arsiv Fatura Olusturma/Ekle/Elektronik ve Satis Tipinde.feature"")",Chrome 96.0.4664.45,,,2021-11-23 09:14:31,2021-11-23 09:16:59,"2m - 28,338s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 96.0.4664.45,,,2021-11-23 09:16:59,2021-11-23 09:17:00,"0,708s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Arsiv/e-Arsiv Araclari/e-Arsiv Fatura Olusturma/Ekran Kontrolu,Chrome 96.0.4664.45,,,2021-11-23 09:17:00,2021-11-23 09:17:42,"41,960s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 96.0.4664.45,,,2021-11-23 09:17:00,2021-11-23 09:17:04,"3,802s",PASSED
"runFeatureFile(""Include/features/e-Arsiv/e-Arsiv Araclari/e-Arsiv Fatura Olusturma/Ekran Kontrolu.feature"")",Chrome 96.0.4664.45,,,2021-11-23 09:17:04,2021-11-23 09:17:41,"36,873s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 96.0.4664.45,,,2021-11-23 09:17:41,2021-11-23 09:17:42,"0,657s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Arsiv/e-Arsiv Araclari/e-Arsiv Taslak/Buton Kontrolu,Chrome 96.0.4664.45,,,2021-11-23 09:17:42,2021-11-23 09:18:23,"41,018s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 96.0.4664.45,,,2021-11-23 09:17:42,2021-11-23 09:17:47,"4,867s",PASSED
"runFeatureFile(""Include/features/e-Arsiv/e-Arsiv Araclari/e-Arsiv Taslak/Buton Kontrolu.feature"")",Chrome 96.0.4664.45,,,2021-11-23 09:17:47,2021-11-23 09:18:22,"34,852s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 96.0.4664.45,,,2021-11-23 09:18:22,2021-11-23 09:18:23,"0,708s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Arsiv/e-Arsiv Hareketleri/e-Arsiv Faturalari/Departman Ata-Geri Al,Chrome 96.0.4664.45,,,2021-11-23 09:18:23,2021-11-23 09:19:19,"56,551s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 96.0.4664.45,,,2021-11-23 09:18:23,2021-11-23 09:18:29,"6,108s",PASSED
"runFeatureFile(""Include/features/e-Arsiv/e-Arsiv Hareketleri/e-Arsiv Faturalari/Departman Ata-Geri Al.feature"")",Chrome 96.0.4664.45,,,2021-11-23 09:18:30,2021-11-23 09:19:18,"48,662s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 96.0.4664.45,,,2021-11-23 09:19:18,2021-11-23 09:19:19,"0,957s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Arsiv/e-Arsiv Hareketleri/e-Arsiv Faturalari/Ekran Kontrolu,Chrome 96.0.4664.45,,,2021-11-23 09:19:19,2021-11-23 09:20:31,"1m - 11,832s",FAILED
Start listener action : sampleBeforeTestSuite,Chrome 96.0.4664.45,,,2021-11-23 09:19:19,2021-11-23 09:19:24,"4,163s",PASSED
"runFeatureFile(""Include/features/e-Arsiv/e-Arsiv Hareketleri/e-Arsiv Faturalari/Ekran Kontrolu.feature"")",Chrome 96.0.4664.45,,,2021-11-23 09:19:24,2021-11-23 09:20:31,"1m - 6,378s",FAILED
Start listener action : sampleAfterTestSuite,Chrome 96.0.4664.45,,,2021-11-23 09:20:31,2021-11-23 09:20:31,"0,693s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Arsiv/e-Arsiv Hareketleri/e-Arsiv Faturalari/Statu Ata,Chrome 96.0.4664.45,,,2021-11-23 09:20:31,2021-11-23 09:21:15,"43,705s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 96.0.4664.45,,,2021-11-23 09:20:31,2021-11-23 09:20:36,"5,215s",PASSED
"runFeatureFile(""Include/features/e-Arsiv/e-Arsiv Hareketleri/e-Arsiv Faturalari/Statu Ata.feature"")",Chrome 96.0.4664.45,,,2021-11-23 09:20:37,2021-11-23 09:21:14,"37,008s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 96.0.4664.45,,,2021-11-23 09:21:14,2021-11-23 09:21:15,"0,792s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Arsiv/e-Arsiv Hareketleri/e-Arsiv Faturalari/Tablodaki Verinin Gorseli,Chrome 96.0.4664.45,,,2021-11-23 09:21:15,2021-11-23 09:21:54,"39,147s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 96.0.4664.45,,,2021-11-23 09:21:15,2021-11-23 09:21:19,"4,353s",PASSED
"runFeatureFile(""Include/features/e-Arsiv/e-Arsiv Hareketleri/e-Arsiv Faturalari/Tablodaki Verinin Gorseli.feature"")",Chrome 96.0.4664.45,,,2021-11-23 09:21:20,2021-11-23 09:21:53,"33,717s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 96.0.4664.45,,,2021-11-23 09:21:53,2021-11-23 09:21:54,"0,659s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Arsiv/e-Arsiv Hareketleri/e-Arsiv Faturalari/Tum Hesaplar,Chrome 96.0.4664.45,,,2021-11-23 09:21:54,2021-11-23 09:22:28,"33,577s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 96.0.4664.45,,,2021-11-23 09:21:54,2021-11-23 09:22:00,"6,028s",PASSED
"runFeatureFile(""Include/features/e-Arsiv/e-Arsiv Hareketleri/e-Arsiv Faturalari/Tum Hesaplar Kontrolu.feature"")",Chrome 96.0.4664.45,,,2021-11-23 09:22:01,2021-11-23 09:22:27,"26,247s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 96.0.4664.45,,,2021-11-23 09:22:27,2021-11-23 09:22:28,"0,651s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Arsiv/e-Arsiv Hareketleri/e-Arsiv Faturalari/UBL,Chrome 96.0.4664.45,,,2021-11-23 09:22:28,2021-11-23 09:23:04,"36,285s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 96.0.4664.45,,,2021-11-23 09:22:28,2021-11-23 09:22:31,"3,779s",PASSED
"runFeatureFile(""Include/features/e-Arsiv/e-Arsiv Hareketleri/e-Arsiv Faturalari/UBL.feature"")",Chrome 96.0.4664.45,,,2021-11-23 09:22:32,2021-11-23 09:23:03,"31,191s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 96.0.4664.45,,,2021-11-23 09:23:03,2021-11-23 09:23:04,"0,643s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Arsiv/e-Arsiv Hareketleri/e-Arsiv Faturalari/Varsayilan Ile Goster,Chrome 96.0.4664.45,,,2021-11-23 09:23:04,2021-11-23 09:23:49,"44,655s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 96.0.4664.45,,,2021-11-23 09:23:04,2021-11-23 09:23:08,"4,332s",PASSED
"runFeatureFile(""Include/features/e-Arsiv/e-Arsiv Hareketleri/e-Arsiv Faturalari/Varsayılan Ile Gosterilmesi.feature"")",Chrome 96.0.4664.45,,,2021-11-23 09:23:09,2021-11-23 09:23:48,"38,939s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 96.0.4664.45,,,2021-11-23 09:23:48,2021-11-23 09:23:49,"0,768s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Arsiv/e-Arsiv Hareketleri/e-Arsiv Raporlari/Ekran Kontrolu,Chrome 96.0.4664.45,,,2021-11-23 09:23:49,2021-11-23 09:24:49,"1m - 0,361s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 96.0.4664.45,,,2021-11-23 09:23:49,2021-11-23 09:23:54,"5,197s",PASSED
"runFeatureFile(""Include/features/e-Arsiv/e-Arsiv Hareketleri/e-Arsiv Raporlari/Ekran Kontrolu.feature"")",Chrome 96.0.4664.45,,,2021-11-23 09:23:55,2021-11-23 09:24:48,"53,749s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 96.0.4664.45,,,2021-11-23 09:24:48,2021-11-23 09:24:49,"0,671s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Arsiv/e-Arsiv Hareketleri/e-Arsiv Raporlari/Izleme Kayitlari,Chrome 96.0.4664.45,,,2021-11-23 09:24:49,2021-11-23 09:25:33,"43,930s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 96.0.4664.45,,,2021-11-23 09:24:49,2021-11-23 09:24:53,"4,184s",PASSED
"runFeatureFile(""Include/features/e-Arsiv/e-Arsiv Hareketleri/e-Arsiv Raporlari/Izleme Kayitlari.feature"")",Chrome 96.0.4664.45,,,2021-11-23 09:24:54,2021-11-23 09:25:32,"38,591s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 96.0.4664.45,,,2021-11-23 09:25:32,2021-11-23 09:25:33,"0,648s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Arsiv/e-Arsiv Hareketleri/e-Arsiv Raporlari/Rapor Olustur,Chrome 96.0.4664.45,,,2021-11-23 09:25:33,2021-11-23 09:26:16,"43,214s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 96.0.4664.45,,,2021-11-23 09:25:33,2021-11-23 09:25:38,"5,270s",PASSED
"runFeatureFile(""Include/features/e-Arsiv/e-Arsiv Hareketleri/e-Arsiv Raporlari/Rapor Olustur.feature"")",Chrome 96.0.4664.45,,,2021-11-23 09:25:39,2021-11-23 09:26:15,"36,492s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 96.0.4664.45,,,2021-11-23 09:26:15,2021-11-23 09:26:16,"0,739s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Arsiv/e-Arsiv Hareketleri/e-Arsiv Raporlari/Rapor,Chrome 96.0.4664.45,,,2021-11-23 09:26:16,2021-11-23 09:26:49,"32,473s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 96.0.4664.45,,,2021-11-23 09:26:16,2021-11-23 09:26:20,"3,843s",PASSED
"runFeatureFile(""Include/features/e-Arsiv/e-Arsiv Hareketleri/e-Arsiv Raporlari/Rapor.feature"")",Chrome 96.0.4664.45,,,2021-11-23 09:26:21,2021-11-23 09:26:47,"26,824s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 96.0.4664.45,,,2021-11-23 09:26:47,2021-11-23 09:26:49,"1,156s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Arsiv/e-Arsiv Hareketleri/e-Arsiv Raporlari/Tablodaki Verinin Gorseli,Chrome 96.0.4664.45,,,2021-11-23 09:26:49,2021-11-23 09:27:24,"35,686s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 96.0.4664.45,,,2021-11-23 09:26:49,2021-11-23 09:26:54,"4,947s",PASSED
"runFeatureFile(""Include/features/e-Arsiv/e-Arsiv Hareketleri/e-Arsiv Raporlari/Tablodaki Verinin Gorseli.feature"")",Chrome 96.0.4664.45,,,2021-11-23 09:26:54,2021-11-23 09:27:24,"29,478s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 96.0.4664.45,,,2021-11-23 09:27:24,2021-11-23 09:27:24,"0,744s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Arsiv/e-Arsiv Hareketleri/e-Arsiv Raporlari/XML,Chrome 96.0.4664.45,,,2021-11-23 09:27:24,2021-11-23 09:27:58,"33,339s",PASSED
