Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Okc_Islemleri,Chrome 95.0.4638.69,,,2021-11-11 10:35:07,2021-11-11 10:38:43,"3m - 35,438s",PASSED
,,,,,,,
Test Cases/Case Repository/OKC Islemleri/OKC Mali Raporlar/Ekran Kontrolu,Chrome 95.0.4638.69,,,2021-11-11 10:35:08,2021-11-11 10:36:02,"53,801s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 95.0.4638.69,,,2021-11-11 10:35:08,2021-11-11 10:35:14,"5,922s",PASSED
"runFeatureFile(""Include/features/OKC Islemleri/OKC Mali Raporlari/Ekran Kontrolu.feature"")",Chrome 95.0.4638.69,,,2021-11-11 10:35:14,2021-11-11 10:36:01,"46,613s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 95.0.4638.69,,,2021-11-11 10:36:01,2021-11-11 10:36:02,"0,694s",PASSED
,,,,,,,
Test Cases/Case Repository/OKC Islemleri/OKC Mali Raporlar/Izleme Kayitlari,Chrome 95.0.4638.69,,,2021-11-11 10:36:02,2021-11-11 10:36:46,"43,988s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 95.0.4638.69,,,2021-11-11 10:36:02,2021-11-11 10:36:06,"4,231s",PASSED
"runFeatureFile(""Include/features/OKC Islemleri/OKC Mali Raporlari/Izleme Kayitlari.feature"")",Chrome 95.0.4638.69,,,2021-11-11 10:36:06,2021-11-11 10:36:45,"38,479s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 95.0.4638.69,,,2021-11-11 10:36:45,2021-11-11 10:36:46,"0,693s",PASSED
,,,,,,,
Test Cases/Case Repository/OKC Islemleri/OKC Mali Raporlar/Rapor,Chrome 95.0.4638.69,,,2021-11-11 10:36:46,2021-11-11 10:37:25,"39,111s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 95.0.4638.69,,,2021-11-11 10:36:46,2021-11-11 10:36:50,"4,573s",PASSED
"runFeatureFile(""Include/features/OKC Islemleri/OKC Mali Raporlari/Rapor.feature"")",Chrome 95.0.4638.69,,,2021-11-11 10:36:51,2021-11-11 10:37:24,"32,962s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 95.0.4638.69,,,2021-11-11 10:37:24,2021-11-11 10:37:25,"0,911s",PASSED
,,,,,,,
Test Cases/Case Repository/OKC Islemleri/OKC Mali Raporlar/XML,Chrome 95.0.4638.69,,,2021-11-11 10:37:25,2021-11-11 10:38:00,"35,360s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 95.0.4638.69,,,2021-11-11 10:37:25,2021-11-11 10:37:29,"4,206s",PASSED
"runFeatureFile(""Include/features/OKC Islemleri/OKC Mali Raporlari/XML.feature"")",Chrome 95.0.4638.69,,,2021-11-11 10:37:30,2021-11-11 10:37:59,"29,437s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 95.0.4638.69,,,2021-11-11 10:37:59,2021-11-11 10:38:00,"1,018s",PASSED
,,,,,,,
Test Cases/Case Repository/OKC Islemleri/OKC Mali Raporlar/Excele Aktar,Chrome 95.0.4638.69,,,2021-11-11 10:38:00,2021-11-11 10:38:43,"42,617s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 95.0.4638.69,,,2021-11-11 10:38:00,2021-11-11 10:38:05,"5,031s",PASSED
"runFeatureFile(""Include/features/OKC Islemleri/OKC Mali Raporlari/Excele Aktar.feature"")",Chrome 95.0.4638.69,,,2021-11-11 10:38:06,2021-11-11 10:38:42,"36,253s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 95.0.4638.69,,,2021-11-11 10:38:42,2021-11-11 10:38:43,"0,652s",PASSED
