Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
e-Fatura,Chrome 96.0.4664.45,,,2021-11-23 16:34:58,2021-11-23 16:58:12,"23m - 14,132s",FAILED
,,,,,,,
Test Cases/Case Repository/e-Fatura/e-Fatura Araclari/e-Fatura Olusturma/Ekle/VKN-Temel Fatura-Satis Tipinde,Chrome 96.0.4664.45,,,2021-11-23 16:34:59,2021-11-23 16:36:36,"1m - 36,744s",FAILED
Start listener action : sampleBeforeTestSuite,Chrome 96.0.4664.45,,,2021-11-23 16:34:59,2021-11-23 16:35:09,"9,733s",PASSED
"runFeatureFile(""Include/features/e-Fatura/e-Fatura Araclari/e-Fatura Olusturma/Ekle/VKN-Temel Fatura-Satis Tipinde.feature"")",Chrome 96.0.4664.45,,,2021-11-23 16:35:09,2021-11-23 16:36:35,"1m - 25,623s",FAILED
Start listener action : sampleAfterTestSuite,Chrome 96.0.4664.45,,,2021-11-23 16:36:35,2021-11-23 16:36:36,"0,685s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/e-Fatura Araclari/e-Fatura Olusturma/Ekran Kontrolu,Chrome 96.0.4664.45,,,2021-11-23 16:36:36,2021-11-23 16:37:17,"41,568s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 96.0.4664.45,,,2021-11-23 16:36:36,2021-11-23 16:36:39,"3,582s",PASSED
"runFeatureFile(""Include/features/e-Fatura/e-Fatura Araclari/e-Fatura Olusturma/Ekran Kontrolu.feature"")",Chrome 96.0.4664.45,,,2021-11-23 16:36:40,2021-11-23 16:37:16,"36,489s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 96.0.4664.45,,,2021-11-23 16:37:16,2021-11-23 16:37:17,"0,922s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/e-Fatura Araclari/e-Fatura Taslak/Ekran Kontrolu,Chrome 96.0.4664.45,,,2021-11-23 16:37:17,2021-11-23 16:37:57,"39,936s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 96.0.4664.45,,,2021-11-23 16:37:17,2021-11-23 16:37:21,"4,234s",PASSED
"runFeatureFile(""Include/features/e-Fatura/e-Fatura Araclari/e-Fatura Taslak/Ekran Kontrolu.feature"")",Chrome 96.0.4664.45,,,2021-11-23 16:37:22,2021-11-23 16:37:56,"34,264s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 96.0.4664.45,,,2021-11-23 16:37:56,2021-11-23 16:37:57,"0,733s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/e-Fatura Araclari/e-Fatura Yukleme/Buton Kontrolu,Chrome 96.0.4664.45,,,2021-11-23 16:37:57,2021-11-23 16:38:27,"29,339s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 96.0.4664.45,,,2021-11-23 16:37:57,2021-11-23 16:38:03,"5,380s",PASSED
"runFeatureFile(""Include/features/e-Fatura/e-Fatura Araclari/e-Fatura Yukleme/Buton Kontrolu.feature"")",Chrome 96.0.4664.45,,,2021-11-23 16:38:03,2021-11-23 16:38:26,"22,575s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 96.0.4664.45,,,2021-11-23 16:38:26,2021-11-23 16:38:27,"0,715s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/e-Fatura Araclari/e-Fatura Yukleme/Excele Aktar,Chrome 96.0.4664.45,,,2021-11-23 16:38:27,2021-11-23 16:38:58,"31,220s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 96.0.4664.45,,,2021-11-23 16:38:27,2021-11-23 16:38:31,"4,035s",PASSED
"runFeatureFile(""Include/features/e-Fatura/e-Fatura Araclari/e-Fatura Yukleme/Excele Aktar.feature"")",Chrome 96.0.4664.45,,,2021-11-23 16:38:32,2021-11-23 16:38:57,"25,506s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 96.0.4664.45,,,2021-11-23 16:38:57,2021-11-23 16:38:58,"0,681s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/Gelen Kutusu/Faturalar/Departman Ata-Geri Al,Chrome 96.0.4664.45,,,2021-11-23 16:38:58,2021-11-23 16:39:55,"57,517s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 96.0.4664.45,,,2021-11-23 16:38:58,2021-11-23 16:39:03,"4,785s",PASSED
"runFeatureFile(""Include/features/e-Fatura/Gelen Kutusu/Faturalar/Departman Ata-Geri Al.feature"")",Chrome 96.0.4664.45,,,2021-11-23 16:39:03,2021-11-23 16:39:55,"51,544s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 96.0.4664.45,,,2021-11-23 16:39:55,2021-11-23 16:39:55,"0,681s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/Gelen Kutusu/Faturalar/Ekran Kontrolu,Chrome 96.0.4664.45,,,2021-11-23 16:39:55,2021-11-23 16:42:14,"2m - 19,038s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 96.0.4664.45,,,2021-11-23 16:39:55,2021-11-23 16:40:01,"6,214s",PASSED
"runFeatureFile(""Include/features/e-Fatura/Gelen Kutusu/Faturalar/Ekran Kontrolu.feature"")",Chrome 96.0.4664.45,,,2021-11-23 16:40:02,2021-11-23 16:42:14,"2m - 11,389s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 96.0.4664.45,,,2021-11-23 16:42:14,2021-11-23 16:42:14,"0,760s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/Gelen Kutusu/Faturalar/Gorseli Ac,Chrome 96.0.4664.45,,,2021-11-23 16:42:14,2021-11-23 16:42:54,"39,531s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 96.0.4664.45,,,2021-11-23 16:42:14,2021-11-23 16:42:18,"3,644s",PASSED
"runFeatureFile(""Include/features/e-Fatura/Gelen Kutusu/Faturalar/Gorseli Ac.feature"")",Chrome 96.0.4664.45,,,2021-11-23 16:42:19,2021-11-23 16:42:53,"34,644s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 96.0.4664.45,,,2021-11-23 16:42:53,2021-11-23 16:42:54,"0,662s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/Gelen Kutusu/Faturalar/Izleme Kayitlari,Chrome 96.0.4664.45,,,2021-11-23 16:42:54,2021-11-23 16:43:42,"47,713s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 96.0.4664.45,,,2021-11-23 16:42:54,2021-11-23 16:42:57,"3,487s",PASSED
"runFeatureFile(""Include/features/e-Fatura/Gelen Kutusu/Faturalar/Izleme Kayitlari.feature"")",Chrome 96.0.4664.45,,,2021-11-23 16:42:58,2021-11-23 16:43:41,"43,115s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 96.0.4664.45,,,2021-11-23 16:43:41,2021-11-23 16:43:42,"0,679s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/Gelen Kutusu/Faturalar/Pdf Goster-Indir,Chrome 96.0.4664.45,,,2021-11-23 16:43:42,2021-11-23 16:44:27,"45,452s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 96.0.4664.45,,,2021-11-23 16:43:42,2021-11-23 16:43:46,"4,132s",PASSED
"runFeatureFile(""Include/features/e-Fatura/Gelen Kutusu/Faturalar/PDF Goster-Indir.feature"")",Chrome 96.0.4664.45,,,2021-11-23 16:43:46,2021-11-23 16:44:26,"40,024s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 96.0.4664.45,,,2021-11-23 16:44:26,2021-11-23 16:44:27,"0,665s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/Gelen Kutusu/Faturalar/Sertifika,Chrome 96.0.4664.45,,,2021-11-23 16:44:27,2021-11-23 16:45:08,"41,326s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 96.0.4664.45,,,2021-11-23 16:44:27,2021-11-23 16:44:31,"4,073s",PASSED
"runFeatureFile(""Include/features/e-Fatura/Gelen Kutusu/Faturalar/Sertifika.feature"")",Chrome 96.0.4664.45,,,2021-11-23 16:44:32,2021-11-23 16:45:08,"36,013s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 96.0.4664.45,,,2021-11-23 16:45:08,2021-11-23 16:45:08,"0,664s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/Gelen Kutusu/Faturalar/Statu Ata,Chrome 96.0.4664.45,,,2021-11-23 16:45:08,2021-11-23 16:45:52,"43,177s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 96.0.4664.45,,,2021-11-23 16:45:08,2021-11-23 16:45:12,"3,959s",PASSED
"runFeatureFile(""Include/features/e-Fatura/Gelen Kutusu/Faturalar/Statu Ata.feature"")",Chrome 96.0.4664.45,,,2021-11-23 16:45:13,2021-11-23 16:45:51,"37,931s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 96.0.4664.45,,,2021-11-23 16:45:51,2021-11-23 16:45:52,"0,727s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/Gelen Kutusu/Faturalar/Tum Hesaplar Kontrolu,Chrome 96.0.4664.45,,,2021-11-23 16:45:52,2021-11-23 16:46:21,"29,671s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 96.0.4664.45,,,2021-11-23 16:45:52,2021-11-23 16:45:57,"5,079s",PASSED
"runFeatureFile(""Include/features/e-Fatura/Gelen Kutusu/Faturalar/Tum Hesaplar Kontrolu.feature"")",Chrome 96.0.4664.45,,,2021-11-23 16:45:57,2021-11-23 16:46:21,"23,308s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 96.0.4664.45,,,2021-11-23 16:46:21,2021-11-23 16:46:21,"0,635s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/Gelen Kutusu/Faturalar/UBL-Goster-Indir,Chrome 96.0.4664.45,,,2021-11-23 16:46:21,2021-11-23 16:47:05,"43,589s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 96.0.4664.45,,,2021-11-23 16:46:21,2021-11-23 16:46:27,"6,159s",PASSED
"runFeatureFile(""Include/features/e-Fatura/Gelen Kutusu/Faturalar/UBL-Goster-Indir.feature"")",Chrome 96.0.4664.45,,,2021-11-23 16:46:28,2021-11-23 16:47:04,"36,054s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 96.0.4664.45,,,2021-11-23 16:47:04,2021-11-23 16:47:05,"0,744s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/Gelen Kutusu/Faturalar/Varsayilan Ile Goster,Chrome 96.0.4664.45,,,2021-11-23 16:47:05,2021-11-23 16:47:46,"41,637s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 96.0.4664.45,,,2021-11-23 16:47:05,2021-11-23 16:47:09,"4,020s",PASSED
"runFeatureFile(""Include/features/e-Fatura/Gelen Kutusu/Faturalar/Varsayilan Ile Goster.feature"")",Chrome 96.0.4664.45,,,2021-11-23 16:47:09,2021-11-23 16:47:46,"36,348s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 96.0.4664.45,,,2021-11-23 16:47:46,2021-11-23 16:47:46,"0,643s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/Gelen Kutusu/Uygulama Yanitlari/Departman Ata-Geri Al,Chrome 96.0.4664.45,,,2021-11-23 16:47:46,2021-11-23 16:48:32,"45,455s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 96.0.4664.45,,,2021-11-23 16:47:46,2021-11-23 16:47:51,"4,344s",PASSED
"runFeatureFile(""Include/features/e-Fatura/Gelen Kutusu/Uygulama Yanitlari/Departman Ata-Geri Al.feature"")",Chrome 96.0.4664.45,,,2021-11-23 16:47:51,2021-11-23 16:48:31,"39,762s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 96.0.4664.45,,,2021-11-23 16:48:31,2021-11-23 16:48:32,"0,734s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/Gelen Kutusu/Uygulama Yanitlari/Ekran Kontrolu,Chrome 96.0.4664.45,,,2021-11-23 16:48:32,2021-11-23 16:49:21,"48,928s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 96.0.4664.45,,,2021-11-23 16:48:32,2021-11-23 16:48:36,"4,240s",PASSED
"runFeatureFile(""Include/features/e-Fatura/Gelen Kutusu/Uygulama Yanitlari/Ekran Kontrolu.feature"")",Chrome 96.0.4664.45,,,2021-11-23 16:48:37,2021-11-23 16:49:20,"43,285s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 96.0.4664.45,,,2021-11-23 16:49:20,2021-11-23 16:49:21,"0,685s",PASSED
,,,,,,,
